age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target,cluster
7,6,2,1,0,1392,1,0,0,6,8,460,1,0,0,3,0,3
23,6,2,2,0,2012,0,0,2,10,6,150,9,0,0,3,0,100
30,4,0,2,0,1137,0,1,0,28,4,249,1,0,0,3,0,100
30,1,1,3,0,921,1,0,0,1,3,210,0,204,2,1,0,101
17,9,0,1,0,785,1,1,2,25,8,452,2,0,0,3,0,100
17,4,2,2,0,2479,0,0,0,12,10,219,0,143,1,2,1,102
19,9,1,1,0,484,1,0,2,5,8,604,0,0,0,3,1,102
32,4,1,2,0,1396,0,0,0,5,1,146,1,63,1,2,0,101
19,1,1,1,0,499,1,0,2,6,8,248,0,0,0,3,0,3
38,1,1,0,0,855,1,0,2,26,8,267,0,0,0,3,0,3
29,0,1,1,0,483,0,0,2,2,6,108,1,0,0,3,0,3
18,1,1,0,0,2204,1,1,2,18,8,401,1,0,0,3,0,100
21,1,1,0,0,1273,1,0,0,12,8,51,4,136,6,0,0,101
12,0,2,1,0,752,0,0,0,8,3,121,0,0,0,3,1,102
17,10,1,0,0,1327,0,0,2,8,6,328,2,0,0,3,0,3
11,9,2,1,0,883,1,0,0,4,3,125,1,0,0,3,0,0
34,0,1,1,0,483,0,0,0,21,0,89,1,230,1,0,0,101
40,1,1,0,0,1736,1,0,2,12,8,148,1,0,0,3,0,3
22,4,2,2,0,1669,1,0,2,6,8,95,0,0,0,3,0,3
15,9,2,2,0,2242,1,0,0,17,8,6,10,0,0,3,0,100
15,4,1,2,0,2711,1,0,0,14,8,533,1,0,0,3,0,3
15,4,2,2,0,483,0,0,0,19,1,289,0,0,0,3,0,0
30,1,0,0,0,483,0,0,2,5,6,246,1,0,0,3,0,3
28,9,1,1,0,224,1,0,2,26,8,110,0,0,0,3,0,3
24,9,1,1,0,369,1,0,2,2,6,173,0,0,0,3,0,3
46,5,1,1,0,725,0,0,0,21,3,142,0,136,1,0,0,101
29,11,1,3,0,978,0,0,0,18,1,133,2,0,0,3,0,0
41,4,1,2,0,2065,0,0,0,16,3,120,0,57,1,0,0,101
12,4,2,2,0,2253,1,0,2,2,6,364,0,0,0,3,0,3
29,4,1,2,0,1129,1,0,0,26,7,76,1,0,0,3,0,0
21,7,1,1,0,1034,1,0,0,13,0,249,0,0,0,3,0,0
25,10,0,1,0,2938,1,0,0,20,9,61,0,0,0,3,0,3
18,1,1,0,0,463,1,0,2,6,8,351,2,0,0,3,0,3
12,6,2,2,0,671,0,0,0,18,9,69,3,0,0,3,0,0
30,9,1,1,0,584,1,0,0,28,4,412,1,153,3,0,0,101
18,3,0,2,0,3385,1,0,0,17,1,106,5,0,0,3,0,0
33,7,0,1,0,548,0,1,0,14,5,819,0,0,0,3,1,102
30,4,1,2,0,2876,0,0,0,0,10,166,0,87,2,2,0,101
36,1,1,1,0,2019,1,0,2,13,8,186,0,0,0,3,0,3
6,8,2,1,0,2119,0,0,0,10,1,1007,0,0,0,3,1,102
10,4,2,2,0,197,1,0,2,3,6,283,3,0,0,3,0,3
30,7,1,1,0,1735,0,0,0,11,1,407,6,0,0,3,0,100
21,1,1,0,0,1002,0,1,0,9,5,147,0,0,0,3,0,100
10,9,2,1,0,709,0,0,0,29,0,276,0,0,0,3,1,102
44,4,1,2,0,2083,0,0,1,5,1,243,2,0,0,3,1,102
33,10,1,1,0,2823,0,0,1,4,3,293,5,0,0,3,0,0
27,7,1,1,0,3481,1,0,2,14,8,137,0,0,0,3,0,3
44,5,1,1,0,2647,0,0,0,17,8,241,1,147,1,2,1,102
21,4,0,2,0,706,0,0,0,1,5,192,1,53,1,2,1,102
20,8,1,1,0,622,0,0,0,27,1,10,20,0,0,3,0,100
20,9,1,1,0,3151,1,0,0,26,3,97,0,67,6,2,1,102
12,8,2,2,0,2618,0,0,0,22,5,249,0,370,1,0,1,101
21,4,2,1,0,1304,1,0,2,28,8,583,3,0,0,3,0,3
25,9,2,2,0,3670,1,0,2,2,6,162,6,0,0,3,0,100
17,9,2,1,0,931,1,0,0,11,8,243,0,0,0,3,0,3
14,4,1,2,0,1375,1,0,0,18,9,276,2,0,0,3,0,3
22,1,1,1,0,1573,1,0,0,14,8,173,3,0,0,3,0,3
19,9,2,2,0,139,1,0,0,11,8,356,0,215,5,1,0,101
34,0,0,1,0,581,0,1,2,18,6,146,0,0,0,3,0,100
51,5,0,1,0,3352,0,0,1,2,11,1070,0,0,0,3,0,102
22,9,1,0,0,766,1,0,0,19,0,1001,1,0,0,3,1,102
37,9,1,2,0,922,0,0,2,22,8,553,0,0,0,3,0,3
17,7,1,1,0,510,1,1,0,4,8,440,1,233,3,0,0,101
18,0,1,1,0,1205,1,0,0,26,3,121,2,64,8,0,0,101
15,0,2,1,0,1920,1,0,2,13,8,562,0,0,0,3,0,3
18,0,0,1,0,789,1,0,2,12,8,119,1,0,0,3,0,3
34,4,2,2,0,520,0,0,0,6,5,991,0,0,0,3,0,102
23,4,1,2,0,3251,0,0,0,19,9,180,1,0,0,3,0,0
17,4,1,1,0,1204,1,0,0,17,10,100,2,61,3,2,0,101
14,3,1,2,0,839,1,0,0,17,9,173,1,0,0,3,0,3
14,4,2,2,0,487,1,0,2,8,8,177,1,0,0,3,0,3
40,4,0,2,0,3664,1,0,0,20,9,51,0,16,1,0,0,101
15,10,1,1,0,1623,0,0,0,6,1,454,0,0,0,3,1,102
26,0,1,1,0,515,0,1,2,15,6,239,2,0,0,3,0,100
26,6,1,2,0,1611,0,0,0,19,1,549,4,0,0,3,1,102
21,1,1,1,0,2383,0,0,0,18,5,205,1,231,3,1,1,101
33,4,1,2,0,3118,0,0,0,22,0,111,0,0,0,3,1,102
32,1,0,0,0,631,1,0,2,6,8,72,0,0,0,3,0,3
39,11,1,3,0,809,1,0,2,27,8,72,1,0,0,3,0,3
19,1,1,1,0,2811,1,0,2,5,6,115,0,0,0,3,0,3
27,4,1,2,0,483,0,1,0,14,5,110,3,0,0,3,0,100
24,5,1,1,0,539,1,0,2,4,8,213,0,0,0,3,0,3
27,1,1,1,0,2639,1,1,0,11,8,178,1,0,0,3,0,100
11,1,1,1,0,437,1,1,0,20,5,208,0,0,0,3,0,100
33,0,2,2,0,876,0,0,1,27,4,868,1,0,0,3,1,102
11,9,2,2,0,744,1,1,0,28,5,507,8,0,0,3,0,100
28,1,1,0,0,1011,1,0,2,5,8,714,2,0,0,3,0,100
45,9,1,1,0,1428,0,0,0,24,3,316,0,333,1,2,1,102
42,0,0,1,0,644,0,0,2,26,8,72,0,0,0,3,0,3
9,9,2,1,0,501,0,0,0,28,4,105,2,0,0,3,0,0
32,1,1,0,0,447,1,0,2,11,8,76,2,0,0,3,0,3
18,9,1,2,0,1313,1,1,0,24,10,127,0,0,0,3,0,100
33,4,1,2,0,950,0,0,0,14,0,198,0,142,2,2,1,102
19,4,2,2,0,1094,1,0,2,29,8,369,1,0,0,3,0,3
14,0,2,1,0,1021,1,0,0,20,9,377,1,0,0,3,0,3
44,5,1,1,0,2574,0,0,0,11,0,145,0,149,1,2,0,101
29,1,1,1,0,2161,0,0,2,4,6,729,1,0,0,3,1,102
28,1,2,1,0,540,1,0,2,13,8,192,3,0,0,3,0,3
13,1,1,1,0,1361,1,0,2,19,8,24,1,0,0,3,0,3
38,9,0,2,0,1906,1,0,0,30,5,432,3,0,0,3,0,0
18,1,1,1,0,1525,1,0,0,12,8,75,1,296,2,0,0,101
23,0,1,2,0,1868,0,0,0,6,1,271,0,60,2,0,1,102
33,9,1,1,0,595,0,0,0,18,9,191,0,0,0,3,0,0
34,9,1,2,0,2432,0,0,0,27,4,132,4,165,2,2,1,102
16,7,1,1,0,1672,1,0,2,20,8,491,2,0,0,3,0,3
14,9,2,1,0,1124,1,1,2,20,8,196,0,0,0,3,0,100
10,7,2,1,0,483,0,0,0,27,4,450,0,0,0,3,0,0
11,9,1,1,0,973,1,0,0,8,5,257,0,0,0,3,0,0
10,0,2,1,0,262,1,0,0,7,8,142,3,291,4,1,0,101
15,0,2,1,0,575,0,0,0,17,5,155,2,0,0,3,0,0
20,7,0,1,0,544,0,0,2,4,6,627,0,0,0,3,1,102
37,0,2,1,0,1014,0,0,2,4,6,38,1,0,0,3,0,3
14,1,2,1,0,710,0,0,1,22,0,65,2,0,0,3,0,0
38,4,1,1,0,1843,0,0,1,30,5,117,10,0,0,3,0,100
33,4,1,2,0,2473,0,0,0,7,7,207,1,149,3,2,0,101
19,9,1,1,0,914,1,0,0,5,5,384,2,384,28,0,1,101
28,1,1,0,0,483,1,0,2,11,8,49,8,0,0,3,0,100
23,2,1,2,0,788,1,0,2,19,6,100,2,0,0,3,0,3
30,4,1,0,0,2109,1,0,2,28,8,411,1,0,0,3,0,3
36,7,0,2,0,895,0,0,0,6,5,37,8,0,0,3,0,100
23,0,1,1,0,2677,0,1,0,29,4,208,1,0,0,3,0,100
34,9,1,1,0,678,1,1,0,26,8,97,1,64,1,2,0,100
52,4,1,2,0,3215,0,0,0,5,3,144,0,0,0,3,0,0
12,6,2,2,0,1135,0,0,0,22,11,270,3,145,1,2,1,102
14,7,1,1,0,614,1,1,2,18,8,341,1,0,0,3,0,100
16,4,1,2,0,559,0,0,2,7,8,333,8,0,0,3,0,100
42,0,0,1,0,3029,0,0,0,1,3,150,0,0,0,3,0,0
25,9,2,2,0,799,1,0,0,17,5,104,0,0,0,3,0,0
31,4,1,2,0,3328,0,0,0,18,9,104,0,116,3,0,0,101
17,1,1,1,0,2673,1,0,0,29,5,286,2,0,0,3,0,0
13,9,2,2,0,533,0,0,0,20,1,756,0,0,0,3,0,102
15,0,0,1,0,183,1,0,2,27,8,215,0,0,0,3,0,3
25,1,1,1,0,568,1,0,0,19,0,40,2,234,5,1,0,101
42,1,1,0,0,723,0,1,2,2,5,98,2,0,0,3,0,100
17,4,1,1,1,114,0,1,0,22,5,814,2,0,0,3,0,103
3,1,2,1,1,427,1,1,2,3,6,81,0,0,0,3,0,103
32,1,1,0,0,1223,1,0,2,5,6,134,12,0,0,3,0,100
15,0,2,1,0,1065,1,0,0,20,5,145,4,0,0,3,0,0
22,2,1,1,0,3306,0,0,0,21,11,206,1,0,0,3,1,102
53,5,1,2,0,1832,0,0,1,20,0,108,2,0,0,3,0,100
40,4,1,1,0,1546,1,0,1,19,0,19,2,0,0,3,0,0
35,5,1,2,0,1808,0,1,0,18,9,440,1,78,3,0,0,101
23,0,1,1,0,3444,1,1,2,29,8,122,3,0,0,3,0,100
22,1,1,0,0,515,1,0,0,6,8,100,0,0,0,3,0,3
16,9,1,1,0,1481,0,0,0,24,1,1010,9,0,0,3,1,102
14,1,1,1,0,231,1,1,2,20,8,169,0,0,0,3,0,100
41,4,2,1,0,1151,1,1,2,14,8,155,4,0,0,3,0,100
24,7,1,0,0,954,1,0,0,29,4,52,0,0,0,3,0,0
14,9,1,2,0,3432,0,0,0,24,8,144,0,62,1,1,0,101
19,4,1,2,0,2850,0,0,0,6,5,222,0,0,0,3,1,102
20,0,1,1,0,2961,1,0,0,11,8,191,1,0,0,3,0,3
13,1,1,1,0,483,0,0,1,22,5,34,0,0,0,3,0,0
12,0,1,1,0,1589,0,0,0,19,0,96,1,0,0,3,0,0
15,5,1,0,0,653,1,0,0,11,8,302,2,0,0,3,0,3
28,11,1,3,0,2403,0,0,2,5,6,133,1,0,0,3,0,3
18,9,1,1,0,157,1,0,0,10,5,250,0,0,0,3,0,0
29,2,1,2,0,2081,0,0,2,19,6,127,2,0,0,3,0,3
7,8,2,2,0,1606,0,0,0,2,6,163,0,0,0,3,1,102
12,3,1,2,0,595,1,1,0,2,3,228,2,0,0,3,0,100
12,9,1,2,0,778,0,0,0,21,1,1055,4,0,0,3,0,102
41,4,1,3,0,2754,1,1,0,18,9,101,0,0,0,3,0,100
18,4,1,2,0,1613,1,0,0,8,0,276,2,0,0,3,0,0
29,1,1,0,0,286,1,1,2,11,6,65,3,0,0,3,0,100
28,7,1,1,0,793,1,1,0,14,5,230,2,0,0,3,0,100
13,1,2,1,0,558,1,0,2,18,8,344,0,0,0,3,0,3
35,0,1,1,0,2579,0,0,0,18,9,762,5,0,0,3,0,102
24,4,1,2,0,1083,1,0,0,4,9,296,4,0,0,3,0,3
11,9,1,2,0,1326,1,0,0,11,6,232,6,282,1,0,0,101
31,1,1,0,0,847,0,0,2,25,8,57,1,0,0,3,0,3
25,4,1,2,0,891,0,0,0,21,5,98,6,0,0,3,0,100
24,9,2,1,0,1022,1,0,0,4,3,645,0,0,0,3,1,102
31,1,1,0,0,748,1,0,2,3,6,37,1,0,0,3,0,3
38,9,0,3,0,2125,1,0,0,29,5,119,2,0,0,3,0,0
15,7,0,1,0,893,1,0,2,7,8,214,0,0,0,3,0,3
22,4,2,2,0,808,1,0,2,27,8,62,0,0,0,3,0,3
16,9,2,2,0,2257,0,0,1,12,1,487,2,0,0,3,0,0
20,1,2,0,0,598,0,1,2,29,6,201,0,0,0,3,0,100
41,5,1,0,0,2505,0,0,2,15,6,143,0,0,0,3,0,3
8,1,2,0,0,1016,1,0,2,8,6,19,32,0,0,3,0,100
9,1,1,3,0,163,1,0,2,29,8,83,6,0,0,3,0,100
20,1,1,1,0,1182,0,0,2,16,6,90,1,0,0,3,0,3
12,7,1,1,0,516,0,0,0,17,9,34,0,0,0,3,0,0
27,9,1,1,0,1475,1,0,0,8,5,111,0,0,0,3,0,0
20,9,2,1,0,1947,0,0,0,28,5,390,1,0,0,3,0,0
70,5,1,3,0,1250,0,0,0,21,10,311,2,0,0,3,1,102
12,7,2,2,0,483,0,0,2,3,5,69,0,0,0,3,0,3
18,1,1,3,0,926,0,0,0,7,7,137,5,234,2,0,0,101
23,11,1,0,0,1007,0,0,2,25,8,149,2,0,0,3,0,3
13,0,1,1,0,3406,1,1,2,2,6,214,0,0,0,3,0,100
18,0,0,1,0,987,1,0,2,4,8,574,0,0,0,3,0,3
27,0,0,1,0,960,0,0,0,1,3,81,1,0,0,3,0,0
7,7,2,1,0,515,1,0,2,15,8,122,0,0,0,3,0,3
31,1,1,0,0,837,1,0,2,1,6,251,6,0,0,3,0,100
14,4,1,2,0,1464,0,0,0,19,1,192,5,0,0,3,0,0
28,1,1,1,0,792,1,0,0,23,5,56,1,0,0,3,0,0
33,9,1,2,0,1706,0,0,1,4,6,301,1,0,0,3,0,0
13,9,2,1,0,2309,0,0,0,3,1,137,0,0,0,3,0,0
25,7,1,3,0,1263,0,0,0,1,3,124,0,0,0,3,0,0
12,4,2,2,0,1517,0,0,0,17,1,126,3,0,0,3,0,0
21,7,2,1,0,1679,1,1,0,28,4,175,0,0,0,3,0,100
18,3,1,1,0,1036,1,0,0,6,8,33,2,0,0,3,0,3
17,1,1,1,0,931,1,0,0,27,5,393,3,0,0,3,0,0
26,0,1,1,0,1654,1,1,0,7,8,426,2,0,0,3,0,100
17,9,2,2,0,626,1,1,0,3,3,200,3,78,19,0,0,101
29,4,1,2,0,483,0,0,0,26,10,505,0,0,0,3,1,102
35,9,1,3,0,3357,1,0,0,18,9,128,2,149,2,1,0,101
24,1,1,0,0,1172,0,1,2,18,6,205,0,0,0,3,0,100
16,10,2,1,0,853,0,0,0,27,4,50,0,0,0,3,0,0
17,4,1,2,0,714,1,1,0,16,0,247,0,0,0,3,0,100
15,4,0,2,0,483,1,0,0,7,8,210,1,0,0,3,0,3
41,1,1,0,0,491,0,0,1,27,4,54,0,0,0,3,0,0
39,7,1,0,0,972,1,0,0,14,0,977,2,0,0,3,1,102
12,4,2,2,0,2965,0,0,0,24,1,140,3,0,0,3,0,0
27,4,0,2,0,1308,1,0,0,10,8,338,0,219,4,0,0,101
20,4,1,2,0,661,0,0,2,7,1,315,3,0,0,3,1,102
31,2,0,1,0,515,0,0,0,4,3,126,0,0,0,3,0,0
19,10,1,2,0,3403,0,0,1,24,8,98,2,0,0,3,0,0
25,0,1,1,0,806,0,0,0,7,1,622,3,0,0,3,0,0
11,7,2,1,0,1046,0,0,2,6,8,125,1,0,0,3,0,3
38,4,1,0,0,1337,0,0,0,13,8,218,0,140,1,2,1,102
33,1,1,0,0,2213,1,1,0,1,3,436,3,0,0,3,0,100
21,1,1,0,0,2953,1,1,2,20,8,351,0,0,0,3,0,100
15,4,1,2,0,640,0,0,0,29,0,167,1,48,2,2,0,100
3,8,2,1,0,582,1,0,2,12,8,47,0,0,0,3,0,3
9,9,2,1,0,781,1,0,0,4,3,27,6,0,0,3,0,100
14,1,2,1,0,1084,0,1,0,27,8,93,2,0,0,3,0,100
11,4,1,2,0,681,1,1,2,6,8,1048,3,0,0,3,1,102
17,10,2,1,0,492,1,0,0,12,8,82,1,315,2,0,0,101
19,1,1,1,0,1998,1,1,2,28,8,146,3,0,0,3,0,100
27,7,2,1,0,2021,0,0,2,17,6,48,1,0,0,3,0,3
18,9,2,2,0,1150,1,0,0,16,0,120,0,294,1,0,0,101
36,1,1,3,0,2063,0,0,0,19,0,165,0,301,1,0,0,101
41,1,1,1,0,956,1,1,2,1,6,288,0,0,0,3,0,100
38,1,1,0,0,3442,0,0,0,13,1,981,3,0,0,3,1,102
16,4,1,2,0,522,0,0,0,12,1,158,0,0,0,3,0,0
28,6,1,2,0,1378,0,0,0,8,5,387,4,0,0,3,0,0
25,2,1,0,0,1109,1,0,0,1,3,68,2,220,4,1,0,101
10,0,2,1,0,448,1,0,0,17,8,377,0,0,0,3,0,3
25,1,1,1,0,540,1,0,0,24,5,186,4,0,0,3,0,0
15,9,2,1,0,2208,0,0,0,8,3,498,1,0,0,3,1,102
19,10,1,0,0,1399,0,0,0,1,3,278,0,0,0,3,0,0
14,7,1,1,0,2258,1,0,0,20,5,952,0,0,0,3,0,102
13,2,2,2,0,578,0,0,0,24,1,49,4,0,0,3,0,0
18,1,1,1,0,611,1,0,0,11,8,181,3,0,0,3,0,3
28,9,1,1,0,3491,0,0,0,20,10,199,4,59,3,2,0,101
32,9,0,2,0,1489,0,0,2,4,6,398,1,0,0,3,0,3
18,9,1,1,0,964,1,0,0,10,8,177,0,257,2,0,0,101
37,5,1,2,0,2582,0,0,2,15,6,553,2,0,0,3,0,3
30,1,0,1,0,982,1,0,0,14,8,10,4,0,0,3,0,3
10,8,2,1,0,512,0,1,0,5,3,400,0,0,0,3,0,100
24,1,0,1,0,1362,1,0,0,9,5,345,0,0,0,3,0,3
19,7,1,1,0,1830,0,0,2,19,6,30,8,0,0,3,0,100
24,0,1,1,0,12,1,1,0,14,5,54,3,0,0,3,0,100
12,0,2,2,0,793,0,0,0,30,7,156,1,0,0,3,1,102
9,7,1,1,0,483,1,0,2,14,8,310,5,0,0,3,0,3
23,9,1,1,0,924,1,1,0,16,0,259,2,275,1,1,0,101
20,4,0,2,0,1027,1,0,2,13,8,135,3,0,0,3,0,3
29,0,2,1,0,498,0,0,2,11,8,179,3,0,0,3,0,3
20,1,1,1,0,1474,1,0,0,14,8,10,4,0,0,3,0,3
36,1,1,1,0,1437,0,0,0,24,1,52,5,0,0,3,0,0
19,1,1,1,0,1367,1,0,0,19,0,122,0,0,0,3,0,0
8,9,2,1,1,126,1,0,2,22,8,384,1,0,0,3,0,103
25,7,1,1,0,1930,1,0,0,19,0,388,0,0,0,3,0,0
7,9,2,1,0,518,1,0,0,29,5,94,28,0,0,3,0,100
4,0,2,1,0,482,1,0,2,8,8,134,0,0,0,3,0,3
19,9,2,1,0,1561,0,0,0,25,3,150,0,0,0,3,1,102
24,4,1,3,0,1317,1,0,0,7,10,656,0,274,1,1,1,102
37,5,0,2,0,1629,0,1,2,4,6,143,0,0,0,3,0,100
17,7,0,1,0,374,1,1,0,0,0,71,0,0,0,3,0,100
9,8,2,1,0,780,1,0,2,2,6,50,0,0,0,3,0,3
29,3,1,1,0,1062,0,0,0,12,1,71,0,0,0,3,0,0
49,5,2,2,0,2736,0,0,1,22,0,75,1,0,0,3,0,0
20,2,1,0,0,462,1,0,0,10,5,48,1,0,0,3,0,3
17,7,1,1,0,557,1,0,2,26,8,110,0,0,0,3,0,3
15,0,2,1,0,797,1,1,0,13,8,822,2,0,0,3,1,102
30,4,0,2,0,731,0,0,0,5,1,291,5,0,0,3,0,0
41,2,1,2,0,1995,0,0,0,6,5,572,1,0,0,3,0,0
49,0,1,0,0,1529,0,0,1,7,5,62,2,0,0,3,0,3
38,1,1,0,0,833,1,0,1,11,8,177,3,0,0,3,0,3
20,9,1,0,0,25,0,1,0,22,5,220,0,0,0,3,0,100
12,0,1,1,0,999,1,0,0,7,8,125,0,0,0,3,0,3
17,1,1,1,0,329,1,1,2,26,8,128,1,0,0,3,0,100
32,1,1,1,1,59,0,1,0,4,3,6,7,0,0,3,0,103
31,9,0,1,0,2488,1,1,0,30,5,65,2,0,0,3,0,100
7,6,2,3,0,1598,0,0,0,16,1,41,0,48,2,0,0,101
14,0,0,2,0,628,1,0,0,11,8,67,0,312,1,0,0,101
39,4,1,0,0,2572,1,1,1,5,8,274,1,0,0,3,0,100
18,1,1,0,0,593,1,0,2,22,8,161,2,0,0,3,0,3
19,2,1,2,0,1474,1,0,0,15,5,292,1,0,0,3,0,0
21,4,2,2,0,3145,1,0,0,11,8,963,0,240,4,0,1,101
15,0,2,1,0,2432,1,0,0,17,8,184,0,0,0,3,0,3
37,7,1,1,0,1578,0,1,0,22,5,216,2,0,0,3,0,100
21,1,1,0,0,568,1,0,0,23,5,327,0,0,0,3,0,0
22,4,2,2,0,1738,0,0,0,28,4,1028,0,0,0,3,1,102
13,1,2,1,0,665,1,0,0,13,8,256,0,253,1,2,0,101
22,1,2,1,0,2810,1,0,0,9,5,260,0,0,0,3,0,0
27,5,2,1,1,569,0,0,0,20,9,62,4,0,0,3,0,103
13,8,2,1,0,734,1,0,2,5,8,173,2,0,0,3,0,3
15,7,2,1,0,3324,1,0,2,2,6,492,2,0,0,3,0,3
26,9,1,2,0,1810,0,0,2,10,6,154,1,0,0,3,0,3
22,9,2,1,0,1121,0,0,0,15,5,154,5,0,0,3,0,0
29,4,1,1,0,1522,0,0,0,24,1,139,3,0,0,3,0,0
15,2,2,2,0,582,0,1,0,30,5,190,2,0,0,3,0,100
40,5,1,3,0,579,1,0,2,4,8,611,0,0,0,3,0,3
39,0,1,1,0,483,1,0,1,16,9,90,0,0,0,3,0,3
35,4,1,1,0,2414,0,0,2,8,6,475,1,0,0,3,0,3
33,2,1,1,0,61,0,1,0,14,5,884,2,0,0,3,1,102
25,4,1,2,0,658,1,0,0,4,8,251,1,240,1,0,0,101
8,1,2,0,0,576,1,0,0,13,8,41,2,0,0,3,0,3
10,7,1,1,0,483,1,0,0,4,8,332,0,306,6,0,0,101
33,2,1,2,0,486,0,0,0,18,9,274,1,0,0,3,0,0
13,4,2,2,0,1250,1,0,0,19,0,205,0,261,2,0,0,101
39,5,1,1,0,532,1,1,0,24,1,91,3,0,0,3,0,100
21,4,1,1,0,1267,1,0,0,3,3,69,0,199,3,0,0,101
12,1,1,1,0,795,1,1,0,5,8,309,2,315,1,0,0,101
11,4,2,2,0,1177,0,0,0,3,3,204,0,0,0,3,1,102
19,9,1,1,0,1701,1,0,0,27,1,75,3,0,0,3,0,0
57,5,1,0,0,2596,0,0,0,11,1,631,0,0,0,3,1,102
18,4,1,2,0,1098,0,0,0,2,3,278,1,0,0,3,0,0
10,1,2,3,0,1375,1,0,2,26,8,577,1,0,0,3,0,3
7,1,2,1,0,834,1,0,2,29,8,154,4,0,0,3,0,3
7,1,2,1,0,2082,1,0,0,12,5,193,1,56,10,2,1,101
41,1,1,1,1,41,1,0,2,15,6,251,1,0,0,3,0,103
35,1,1,1,0,690,0,0,2,19,6,331,14,0,0,3,0,100
21,9,1,1,0,1448,0,0,0,4,3,219,0,197,1,0,0,101
20,0,2,1,0,921,0,0,2,15,6,357,3,0,0,3,0,3
13,4,1,2,0,783,1,0,0,17,8,32,5,0,0,3,0,3
25,11,2,3,0,663,0,0,1,27,4,39,0,0,0,3,0,0
35,9,1,1,0,2068,1,0,0,20,9,182,1,0,0,3,0,3
15,4,1,2,0,3250,0,0,0,22,10,436,0,343,2,0,1,101
20,0,0,1,0,310,1,0,2,26,8,76,1,0,0,3,0,3
21,0,0,1,0,2462,0,0,2,5,6,65,4,0,0,3,0,3
33,9,1,1,0,3576,1,0,2,12,8,330,0,0,0,3,0,3
18,7,1,1,0,1359,1,1,2,3,6,616,0,0,0,3,0,100
36,1,0,1,0,726,1,1,0,17,8,7,10,301,11,1,0,101
12,9,2,1,0,791,0,0,0,12,1,97,0,0,0,3,0,0
14,4,2,1,0,1823,0,0,0,13,1,251,6,0,0,3,0,100
35,7,0,1,0,3035,0,0,0,4,3,6,5,0,0,3,0,0
32,1,1,0,0,548,1,0,1,11,8,9,0,0,0,3,0,3
21,9,1,1,0,1096,0,0,1,7,2,168,0,0,0,3,0,0
35,1,1,0,0,1260,1,1,0,6,1,117,1,0,0,3,0,100
43,3,1,0,0,693,0,0,0,30,1,441,1,147,3,0,1,101
13,4,2,2,0,2348,1,0,0,13,0,604,1,0,0,3,0,0
15,1,1,0,0,242,1,1,2,12,8,796,3,0,0,3,0,100
33,4,0,1,0,774,0,0,0,25,1,144,8,0,0,3,0,100
25,4,0,2,0,703,1,0,0,10,8,311,0,320,2,0,0,101
18,0,1,1,0,1451,1,0,2,13,8,906,1,0,0,3,0,102
13,7,2,1,0,606,1,0,2,2,6,152,3,0,0,3,0,3
10,1,1,1,0,1970,1,0,0,19,0,119,1,0,0,3,0,0
37,7,0,0,0,579,1,1,2,4,8,309,1,0,0,3,0,100
31,4,1,1,0,582,1,0,0,5,8,672,1,294,1,0,1,101
31,9,2,1,0,394,1,0,2,5,6,90,1,0,0,3,0,3
19,9,0,1,0,2493,0,0,0,13,1,142,3,0,0,3,0,0
68,5,0,3,0,639,0,0,1,6,11,145,0,0,0,3,0,100
18,0,1,2,0,639,1,0,0,16,0,275,1,0,0,3,0,0
18,1,0,1,0,1321,0,0,2,19,6,13,11,0,0,3,0,100
9,10,2,2,0,2632,0,0,0,29,4,530,0,0,0,3,0,0
21,0,1,2,0,3483,0,0,0,28,5,796,1,0,0,3,0,102
22,4,1,2,0,2584,1,0,0,17,1,190,1,0,0,3,0,0
21,4,2,2,0,509,1,1,0,20,9,50,0,140,4,0,0,101
12,7,2,0,1,564,1,0,1,4,3,35,0,0,0,3,0,103
28,0,0,1,0,1438,1,0,0,11,8,179,3,320,5,0,0,101
28,3,1,0,0,483,0,0,0,5,1,320,4,0,0,3,0,0
35,1,1,0,0,2226,0,0,0,3,3,150,1,0,0,3,0,0
35,1,1,0,0,1365,0,1,1,29,4,1020,1,0,0,3,0,100
11,9,1,2,0,285,1,0,2,5,6,309,2,0,0,3,0,3
16,0,1,2,0,483,0,0,0,27,4,153,1,0,0,3,1,102
17,7,1,1,0,804,1,1,2,19,6,586,3,0,0,3,0,100
24,9,0,1,0,806,1,0,0,26,1,201,1,0,0,3,0,0
37,6,0,1,0,630,0,0,2,16,6,793,2,0,0,3,0,102
39,4,1,2,0,3534,0,0,0,21,6,293,2,0,0,3,1,102
42,5,1,1,0,1859,0,0,2,17,6,171,0,0,0,3,0,3
38,5,0,2,0,640,0,1,0,20,5,798,0,0,0,3,1,102
16,1,2,1,0,1038,1,0,2,20,8,41,0,0,0,3,0,3
10,6,2,2,0,1896,0,0,0,12,4,161,0,56,3,0,1,101
15,1,1,0,0,771,1,0,0,5,8,307,0,314,4,0,0,101
14,9,2,1,0,791,1,1,0,15,0,344,0,193,3,0,0,101
25,4,1,2,0,1396,1,0,0,8,3,69,1,0,0,3,0,0
29,0,1,3,0,549,0,0,0,25,3,295,0,164,1,2,0,101
15,9,2,1,0,549,0,0,0,4,6,155,1,0,0,3,1,102
14,7,1,1,0,2543,1,0,0,29,7,413,0,0,0,3,0,0
