age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,cluster,Target
34,1,1,1,1,751.62060546875,0,0,1,27,7,80.76728057861328,0,0,0,3,103,0
33,1,1,0,0,1202.63232421875,1,0,0,5,8,124.3746109008789,0,302,4,1,101,0
8,5,1,1,0,482.2572021484375,0,0,2,7,6,9.72574234008789,0,0,0,3,102,0
17,4,2,2,0,651.3594360351562,0,0,2,26,8,270.494140625,1,0,0,3,3,0
20,4,2,2,0,1215.772216796875,1,1,2,14,8,207.05752563476562,2,0,0,3,0,0
13,0,1,1,0,713.9427490234375,1,0,0,8,4,55.11334228515625,0,335,2,0,101,0
17,4,1,2,0,701.6119995117188,0,0,2,22,9,79.12171936035156,3,0,0,3,0,0
35,4,1,2,0,2324.513427734375,0,0,0,18,9,138.3629913330078,0,0,0,3,0,0
9,8,2,1,0,1752.195068359375,0,0,0,19,7,625.4896850585938,0,35,4,2,102,1
35,4,1,2,0,3379.759765625,0,0,0,25,0,107.25663757324219,0,-1,0,3,0,0
11,1,1,1,0,187.4232177734375,1,0,2,8,6,256.4017028808594,1,0,0,3,3,0
20,9,0,1,0,1013.9410400390625,1,1,0,11,5,325.3316955566406,4,0,0,3,102,1
20,0,0,1,0,176.38027954101562,1,0,2,3,8,355.0670166015625,0,0,0,3,3,0
8,3,1,1,1,183.15940856933594,0,1,1,2,7,316.45843505859375,0,0,0,3,103,0
10,1,2,1,0,489.15850830078125,0,0,0,14,8,48.697235107421875,5,290,10,1,101,0
18,6,0,1,0,202.92727661132812,1,0,0,5,2,0.0,2,0,0,3,0,0
11,0,1,1,0,1315.4791259765625,1,0,2,21,9,378.3551330566406,1,0,0,3,3,0
17,6,2,1,1,515.29638671875,0,0,1,28,6,59.815853118896484,2,0,0,3,103,0
27,1,1,0,0,779.1235961914062,0,0,0,16,1,80.44710540771484,16,0,0,3,100,0
35,4,1,1,0,1056.1895751953125,0,0,0,21,5,51.86397933959961,2,0,0,3,0,0
18,6,1,2,1,149.07272338867188,1,1,0,3,8,90.27996063232422,0,213,11,0,103,0
5,6,0,1,1,603.2196044921875,0,0,0,11,2,217.7506866455078,0,0,0,3,103,0
20,1,1,0,0,1161.4974365234375,1,0,2,13,8,130.06358337402344,15,0,0,3,100,0
14,2,2,1,0,560.4519653320312,1,0,0,3,2,110.18580627441406,0,254,2,0,101,1
10,0,1,1,0,730.5062866210938,0,0,1,18,7,602.9757690429688,2,0,0,3,102,1
18,7,1,1,1,127.05176544189453,1,1,2,25,8,54.65385818481445,0,0,0,3,103,0
18,4,2,1,1,485.4440612792969,0,0,0,23,2,169.63815307617188,2,0,0,3,103,0
12,4,1,1,0,2030.30322265625,0,0,0,21,2,266.6883850097656,0,136,4,1,101,1
34,2,1,1,1,486.5963439941406,0,0,2,8,6,83.85535430908203,1,0,0,3,103,0
31,2,1,1,0,928.140625,1,0,0,8,9,347.5048828125,0,0,0,3,100,0
9,8,1,1,0,1588.6409912109375,0,0,0,20,1,93.69984436035156,2,0,0,3,103,0
9,8,1,1,0,1249.8656005859375,0,0,1,14,1,173.39891052246094,0,0,0,3,102,1
14,4,1,2,0,3140.75244140625,0,0,0,27,1,36.35923767089844,4,0,0,3,0,0
11,8,1,1,0,603.763671875,0,0,0,23,1,134.5413055419922,8,0,0,3,100,0
51,5,1,1,0,1389.4813232421875,0,0,0,8,4,346.48028564453125,0,166,4,1,101,0
23,3,1,1,0,1170.2236328125,0,0,0,26,1,144.2864227294922,2,0,0,3,0,0
8,8,2,1,1,160.42050170898438,1,0,0,27,2,321.57708740234375,0,0,0,3,103,0
29,0,1,1,0,647.9713134765625,1,0,2,9,3,158.2801513671875,0,0,0,3,3,0
22,4,1,1,0,1924.130615234375,0,1,0,17,2,79.84322357177734,4,0,0,3,100,0
30,9,1,1,0,589.4627075195312,0,0,0,25,1,418.38055419921875,4,0,0,3,102,1
13,1,1,1,0,1179.551025390625,0,1,1,11,8,93.659423828125,0,0,0,3,100,0
21,9,1,1,0,704.0851440429688,0,0,0,20,1,863.1671142578125,0,0,0,3,102,1
20,5,1,1,0,1272.66064453125,0,0,0,10,1,253.82989501953125,0,0,0,3,102,1
12,9,1,1,0,2369.656982421875,1,0,2,25,9,197.7818145751953,2,0,0,3,3,0
29,7,1,1,0,622.0709228515625,0,0,0,15,2,83.68060302734375,1,0,0,3,102,0
3,1,1,1,0,847.8441772460938,1,0,2,26,8,105.54924774169922,0,0,0,3,3,0
30,0,1,1,1,462.41259765625,0,0,1,24,5,300.72833251953125,2,0,0,3,103,0
39,5,1,1,0,1411.4820556640625,0,0,1,8,7,900.2401733398438,2,0,0,3,102,1
15,1,1,1,1,231.7552490234375,1,0,0,5,8,260.69903564453125,0,0,0,3,103,0
19,1,2,1,0,249.1485595703125,0,0,2,26,8,536.6626586914062,0,0,0,3,3,0
12,5,1,1,0,1335.7340087890625,1,0,0,9,8,111.11236572265625,0,300,2,0,101,0
21,9,2,1,0,590.8284301757812,0,0,0,19,1,909.3600463867188,1,0,0,3,102,1
40,8,2,1,0,701.0910034179688,0,0,0,22,1,874.3212890625,0,0,0,3,102,1
13,4,1,2,0,1998.2432861328125,0,0,0,5,1,529.96484375,0,0,0,3,0,0
19,4,1,2,0,1081.819580078125,0,0,0,5,1,266.1524658203125,0,0,0,3,0,0
3,1,0,1,0,808.6004028320312,1,0,0,26,8,227.6350860595703,0,0,0,3,3,0
7,4,1,1,1,210.57583618164062,0,1,0,31,7,227.47618103027344,1,0,0,3,103,0
8,1,1,1,1,580.9248046875,0,1,2,19,8,77.2767562866211,1,0,0,3,103,0
6,2,1,1,1,580.9641723632812,1,0,0,23,5,772.7075805664062,0,0,0,3,102,1
10,1,1,1,0,936.402099609375,1,1,0,22,8,211.2333526611328,0,0,0,3,3,0
22,0,2,1,0,502.37347412109375,0,0,0,7,2,29.215953826904297,1,129,2,1,101,0
35,6,1,2,0,589.0623779296875,0,0,0,5,1,198.1990509033203,0,0,0,3,3,0
35,0,1,0,0,663.34912109375,1,1,0,5,8,212.4864959716797,0,0,0,3,100,0
11,8,0,1,0,871.2608642578125,1,0,0,6,5,330.3411560058594,0,0,0,3,102,1
5,8,1,1,0,182.47216796875,1,1,0,3,8,64.87715911865234,0,0,0,3,100,0
16,4,2,2,0,1960.2818603515625,0,0,0,22,1,952.6112670898438,2,0,0,3,102,1
14,8,2,2,1,193.60079956054688,0,0,0,23,1,307.8974609375,1,0,0,3,103,0
8,4,1,2,0,2968.4951171875,1,1,2,30,8,122.30723571777344,1,0,0,3,100,0
11,9,2,1,0,811.7052612304688,1,0,0,29,0,260.51397705078125,0,263,3,0,101,0
12,4,1,2,0,521.7570190429688,0,1,2,7,8,332.8511047363281,1,0,0,3,3,0
25,4,1,2,0,3356.647705078125,1,0,0,9,1,59.056575775146484,0,0,0,3,0,0
34,4,1,2,0,904.8385009765625,1,0,2,23,6,348.60052490234375,0,0,0,3,3,1
9,7,2,2,0,457.843505859375,0,1,0,5,6,72.66769409179688,1,140,11,1,101,1
63,8,1,2,0,1869.1959228515625,1,0,0,23,0,298.3442687988281,0,44,4,0,102,1
20,0,0,1,0,1771.964599609375,1,0,0,9,8,320.8143615722656,0,18,4,1,102,1
19,8,0,1,0,848.6668701171875,0,0,1,25,7,228.1134490966797,8,0,0,3,100,0
12,4,1,2,0,1210.3826904296875,1,0,0,28,5,79.86752319335938,1,0,0,3,0,0
2,4,2,1,1,690.8427734375,1,0,0,24,8,144.44522094726562,1,0,0,3,103,0
24,1,0,1,1,171.9705047607422,0,0,1,8,7,56.51687240600586,0,0,0,3,103,0
5,0,2,1,0,3535.1357421875,1,0,0,15,8,215.00494384765625,1,298,1,1,101,0
49,8,1,1,0,1759.4564208984375,0,0,0,11,1,664.1688232421875,1,137,3,1,102,1
21,0,1,1,0,1387.1744384765625,0,0,1,28,1,135.3664093017578,6,0,0,3,100,0
15,2,1,1,1,515.6288452148438,1,0,2,6,8,275.9967346191406,0,0,0,3,103,0
17,9,2,1,0,500.7725830078125,0,1,0,27,5,61.370872497558594,1,0,0,3,100,0
9,9,1,1,0,3696.22412109375,1,0,0,21,9,165.58192443847656,0,59,7,0,101,0
12,9,1,1,0,521.8171997070312,0,0,0,7,2,162.3296661376953,1,149,0,1,102,1
14,4,1,2,0,940.7244262695312,0,0,0,29,5,297.4700622558594,0,0,0,3,0,0
26,1,1,1,1,212.6033935546875,0,0,0,9,8,78.02992248535156,0,0,0,3,103,0
32,9,0,1,0,465.9005126953125,1,1,0,4,0,321.7932434082031,0,189,1,0,101,0
9,9,2,1,0,953.1806030273438,0,0,0,28,1,144.19850158691406,1,0,0,3,0,0
19,4,1,0,0,1205.4730224609375,0,0,0,11,5,35.563255310058594,0,0,0,3,0,0
10,9,2,1,0,590.0745849609375,1,0,0,29,1,244.6717071533203,0,0,0,3,102,1
31,4,1,2,0,589.3558349609375,0,0,0,18,1,133.0413360595703,2,0,0,3,102,1
16,9,1,1,0,636.8753662109375,1,0,0,20,1,315.2838439941406,16,0,0,3,100,0
12,4,2,2,0,576.6940307617188,0,0,1,28,5,165.53555297851562,5,0,0,3,0,0
10,4,1,2,0,515.0971069335938,0,0,0,8,9,151.58648681640625,1,0,0,3,0,0
50,0,1,1,0,2072.7861328125,1,0,0,5,8,89.465087890625,0,67,3,1,101,0
42,0,1,1,0,2428.435546875,0,0,1,22,1,122.24852752685547,1,0,0,3,100,0
33,1,1,1,1,483.4674072265625,0,0,0,1,6,230.20469665527344,0,0,0,3,103,0
41,6,1,1,0,2004.972900390625,0,0,0,23,1,353.74884033203125,0,0,0,3,0,0
9,0,1,1,1,130.96286010742188,1,1,1,8,7,116.99223327636719,0,0,0,3,103,0
40,0,1,1,0,3118.161865234375,1,0,2,18,9,368.21759033203125,1,0,0,3,102,1
13,1,1,1,0,1263.647216796875,0,0,1,12,7,67.55913543701172,1,0,0,3,100,0
24,9,1,1,0,527.2404174804688,0,0,0,19,1,150.03636169433594,0,0,0,3,0,0
16,1,1,1,0,479.0044250488281,0,0,2,28,8,47.657779693603516,0,0,0,3,100,0
16,1,2,1,1,909.336669921875,1,0,0,9,8,48.73287582397461,1,0,0,3,103,0
8,9,2,1,0,1477.1746826171875,0,0,0,9,2,348.04742431640625,1,157,4,1,102,1
17,5,2,1,0,775.8200073242188,0,0,0,1,8,220.78030395507812,0,63,2,0,101,0
12,3,2,1,1,233.72714233398438,1,0,0,20,7,941.5032348632812,0,0,0,3,103,1
29,9,2,1,1,238.79103088378906,0,1,1,29,7,103.39454650878906,1,0,0,3,103,0
6,0,1,1,0,150.74073791503906,1,0,2,8,8,295.87994384765625,0,0,0,3,3,0
13,1,1,1,0,1240.5452880859375,1,0,0,4,0,279.8932800292969,1,0,0,3,0,0
22,9,2,1,0,1662.7874755859375,0,0,0,11,5,1052.4715576171875,2,0,0,3,102,1
13,9,1,2,0,3414.91748046875,1,0,0,27,1,209.472412109375,2,0,0,3,0,0
13,4,1,1,0,3054.12158203125,1,0,0,5,4,14.637613296508789,0,0,0,3,3,0
21,9,1,2,0,718.229248046875,1,0,0,28,1,22.640913009643555,3,0,0,3,0,0
26,6,1,1,0,568.361328125,0,0,0,9,1,17.81449317932129,2,32,0,3,0,0
19,0,1,1,0,495.5262451171875,0,0,1,16,5,60.60628128051758,0,0,0,3,102,0
14,4,2,1,0,1198.24267578125,0,0,0,7,8,90.87107849121094,0,291,3,0,101,0
34,2,1,1,1,289.8470764160156,0,0,0,8,7,125.20381927490234,1,1,0,3,103,0
8,8,2,1,0,462.7305908203125,0,0,0,25,5,526.4093627929688,1,0,0,3,0,0
13,4,1,2,0,208.87588500976562,0,1,0,11,4,570.8681640625,0,0,0,3,100,0
3,0,1,1,0,761.8478393554688,1,0,2,26,8,416.293701171875,1,0,0,3,3,0
18,2,2,1,0,485.70501708984375,0,0,0,7,2,785.41845703125,0,0,0,3,102,1
19,1,2,1,1,525.3895263671875,0,1,2,10,8,56.64680099487305,0,0,0,3,103,0
19,4,1,2,0,243.28439331054688,1,1,0,12,5,480.9808654785156,0,0,0,3,100,0
9,3,1,1,0,937.7034912109375,1,0,0,21,9,859.4375610351562,1,0,0,3,102,1
13,1,1,1,0,3196.876708984375,1,0,0,25,8,99.32234191894531,0,39,4,0,101,0
31,0,1,1,1,156.4449920654297,1,1,2,2,6,245.57391357421875,0,0,0,3,103,0
32,4,1,2,0,974.5985107421875,1,0,0,5,8,204.9624481201172,0,290,7,0,101,0
9,5,1,1,1,543.2930297851562,0,0,0,5,7,518.8368530273438,1,0,0,3,103,1
15,7,1,1,1,538.336669921875,0,0,0,20,6,334.962646484375,1,0,0,3,103,0
24,0,1,1,1,262.47369384765625,0,0,1,16,8,25.651540756225586,1,0,0,3,103,0
52,5,1,1,0,2819.169921875,0,0,0,9,7,203.31300354003906,1,124,4,1,102,1
12,4,2,1,1,454.3108825683594,0,1,0,29,8,699.6911010742188,1,0,0,3,103,0
10,1,1,0,0,1069.1536865234375,1,0,0,0,8,27.71089744567871,0,294,2,0,101,0
8,1,1,1,0,914.8305053710938,1,0,0,16,8,93.12902069091797,0,136,5,0,101,0
24,4,1,2,0,1150.29931640625,1,0,0,1,6,535.99072265625,2,0,0,3,102,1
5,0,1,1,0,721.0825805664062,0,0,2,25,8,203.2137908935547,1,0,0,3,3,0
10,0,1,1,1,561.3624267578125,0,1,0,7,7,161.34642028808594,0,0,0,3,103,0
57,5,1,1,0,1949.5350341796875,0,0,1,7,7,276.0046691894531,0,0,0,3,102,1
16,4,1,0,0,1123.9566650390625,1,0,0,17,8,72.96808624267578,2,0,0,3,3,0
16,1,1,1,0,2138.841064453125,1,0,1,13,8,248.46009826660156,1,291,4,1,102,1
14,9,1,1,0,476.1978759765625,1,0,2,27,8,220.78106689453125,1,0,0,3,3,0
13,9,2,1,0,3335.9853515625,0,0,0,27,1,298.3035583496094,16,0,0,3,102,0
21,9,1,0,0,1192.2274169921875,1,0,2,9,8,271.5795593261719,4,0,0,3,0,0
49,5,1,1,0,939.13232421875,0,0,0,20,1,127.89216613769531,0,137,3,1,102,1
7,4,1,2,0,469.224853515625,0,0,0,15,6,59.36910629272461,2,0,0,3,3,0
8,8,2,1,0,763.7766723632812,1,1,0,12,6,51.58171463012695,1,138,15,1,101,0
19,7,1,1,0,977.342529296875,0,0,0,12,2,668.5292358398438,0,0,0,3,102,1
42,6,2,1,0,1323.450927734375,0,0,0,5,2,518.8015747070312,0,124,3,1,101,0
11,8,2,1,0,502.3802490234375,0,0,0,17,1,661.601318359375,0,0,0,3,100,0
11,7,1,0,0,880.2833862304688,0,0,0,10,4,245.67230224609375,0,0,0,3,102,1
20,4,1,2,0,503.90802001953125,0,0,0,6,8,50.03762435913086,0,63,2,0,101,0
15,9,0,1,0,799.30517578125,1,0,0,7,0,212.54295349121094,0,216,2,0,101,0
15,9,2,1,0,833.5779418945312,0,0,0,27,1,272.1829833984375,0,59,3,2,102,1
37,3,1,0,0,3310.1689453125,0,0,0,3,1,70.52570343017578,1,0,0,3,0,0
12,0,0,1,0,1738.3939208984375,1,0,1,12,2,386.0679016113281,2,0,0,3,102,1
6,1,2,2,1,161.4768524169922,1,0,2,7,8,248.35772705078125,1,0,0,3,103,0
14,6,1,1,1,480.48779296875,0,0,0,17,1,331.2548522949219,1,0,0,3,103,0
8,0,1,1,0,730.7177124023438,1,1,2,12,8,361.1334533691406,1,0,0,3,100,0
36,8,1,2,0,605.5379028320312,1,1,0,22,7,145.40699768066406,0,0,0,3,100,0
60,6,1,1,0,1938.4715576171875,0,0,0,17,1,79.57378387451172,4,0,0,3,100,0
16,9,1,1,0,1040.6121826171875,0,0,0,7,2,288.69293212890625,0,0,0,3,102,1
15,4,1,1,0,1897.2109375,0,0,0,27,2,146.50376892089844,1,0,0,3,102,1
14,9,2,1,0,2877.2998046875,0,0,0,28,5,127.55316925048828,1,0,0,3,0,0
34,6,1,0,0,426.0514221191406,1,0,0,9,4,105.49627685546875,0,0,0,3,102,0
14,4,1,2,0,1339.9525146484375,1,0,2,27,8,662.14501953125,0,0,0,3,102,1
30,0,1,1,0,833.5506591796875,0,0,1,26,1,45.33454132080078,1,0,0,3,0,0
14,0,1,1,0,2307.64990234375,0,0,2,9,6,756.1138305664062,0,0,0,3,102,1
23,4,1,2,0,1004.2393188476562,0,0,0,6,1,407.9488220214844,0,174,0,2,102,1
18,9,1,2,0,2288.183837890625,0,0,0,17,1,163.60581970214844,0,0,0,3,100,0
20,3,1,2,0,711.4182739257812,0,0,0,27,1,163.06924438476562,3,0,0,3,102,1
21,4,1,2,0,548.5341186523438,1,0,2,16,8,58.36306381225586,4,0,0,3,3,0
14,4,1,2,0,208.91366577148438,1,1,0,5,0,166.19447326660156,2,0,0,3,100,0
8,7,1,1,1,324.1860656738281,0,0,0,13,2,103.5172348022461,0,0,0,3,103,0
12,4,1,1,0,3572.5439453125,1,0,0,18,7,125.4068374633789,0,0,0,3,100,0
12,9,1,2,0,715.3631591796875,1,0,0,21,9,303.6239013671875,1,137,8,0,101,0
30,2,2,1,0,910.1448364257812,0,0,1,27,6,207.15072631835938,12,0,0,3,0,0
8,4,1,1,0,1034.234619140625,1,0,2,11,8,1200.0340576171875,2,0,0,3,3,0
12,0,1,1,0,528.37890625,1,0,0,19,8,109.29361724853516,0,0,0,3,3,0
9,0,1,1,0,307.23870849609375,1,0,0,6,8,185.16993713378906,0,288,1,0,101,0
33,1,1,0,1,538.7899780273438,0,0,0,17,7,95.06668090820312,0,0,0,3,103,0
34,1,1,0,0,3162.87841796875,0,1,1,19,1,96.07257080078125,0,0,0,3,100,0
18,8,0,1,0,2013.262451171875,0,0,0,18,1,698.1805419921875,4,0,0,3,102,0
19,0,1,1,0,577.4103393554688,1,1,2,1,8,193.96261596679688,0,0,0,3,100,0
13,9,1,1,0,1346.4267578125,0,0,0,27,1,82.43584442138672,4,0,0,3,0,0
6,1,1,1,0,707.0479125976562,1,1,0,25,8,153.14813232421875,0,0,0,3,100,0
35,1,1,0,0,731.7109985351562,1,0,0,26,8,29.85727310180664,0,318,4,0,101,0
11,1,1,0,0,1109.891845703125,0,0,0,8,8,45.46670150756836,0,275,11,0,101,1
17,1,2,0,0,2111.713623046875,0,0,0,10,8,275.76312255859375,0,61,2,0,102,1
3,0,1,1,0,3448.35009765625,0,0,0,27,6,73.63668060302734,1,0,0,3,3,0
29,1,2,0,0,538.2714233398438,1,0,0,10,8,61.30630874633789,1,297,2,0,101,0
19,8,2,1,0,533.5193481445312,0,0,0,7,2,527.48095703125,1,119,2,0,101,1
16,6,1,1,0,522.7952270507812,0,0,0,21,1,49.71413803100586,9,0,0,3,0,0
9,2,1,1,0,730.1060180664062,1,0,0,18,6,181.75526428222656,0,0,0,3,3,0
27,9,1,1,0,1084.51806640625,0,0,1,5,5,87.19656372070312,2,0,0,3,0,0
2,4,1,2,0,707.6273803710938,0,0,2,22,6,141.28811645507812,1,0,0,3,3,0
12,8,2,1,0,1269.4957275390625,0,0,0,21,5,116.70545196533203,2,0,0,3,0,0
25,9,1,1,0,3355.985595703125,0,0,0,29,1,81.57489013671875,3,0,0,3,0,0
52,4,1,0,0,1208.2088623046875,0,0,0,5,6,647.7947387695312,0,0,0,3,102,1
31,7,1,1,0,492.07403564453125,0,0,1,15,1,30.147260665893555,4,0,0,3,0,0
22,4,1,2,0,487.934326171875,0,0,2,8,8,7.639456272125244,4,0,0,3,3,0
30,5,1,0,0,520.0829467773438,0,0,2,7,6,1.2948133945465088,0,0,0,3,3,0
8,4,1,2,0,663.3878173828125,1,0,2,25,8,10.532905578613281,10,0,0,3,3,0
26,5,1,1,0,1884.1761474609375,0,0,0,8,2,118.67208862304688,0,70,3,2,102,1
16,9,0,1,0,1233.343994140625,0,0,0,7,2,250.81956481933594,0,18,0,2,102,1
14,0,1,1,0,742.8087768554688,1,1,2,20,8,192.08673095703125,1,0,0,3,100,0
50,0,1,1,0,1750.55029296875,0,1,1,7,7,59.846458435058594,0,0,0,3,100,0
21,9,1,2,0,712.7699584960938,1,0,2,25,9,130.94825744628906,0,0,0,3,3,0
11,0,2,1,0,1263.2159423828125,0,1,0,3,8,254.59597778320312,1,298,11,1,102,1
3,4,1,2,0,591.9804077148438,0,0,0,7,8,616.1004028320312,1,0,0,3,102,1
15,1,2,1,1,266.6800537109375,0,1,0,11,8,315.4094543457031,1,0,0,3,103,0
27,1,2,0,0,521.8952026367188,0,0,1,7,8,38.55412673950195,1,28,2,1,101,0
18,8,2,1,1,138.97714233398438,0,0,0,32,7,260.64202880859375,1,0,0,3,103,0
10,1,1,0,0,3452.865234375,1,0,0,22,8,155.75311279296875,0,295,17,0,101,0
16,4,1,2,0,3328.511962890625,0,0,2,8,6,56.932064056396484,0,0,0,3,3,0
8,0,1,1,0,2961.6103515625,0,0,0,3,8,75.31366729736328,0,77,4,0,101,0
64,5,1,1,0,1652.0458984375,0,0,0,1,2,260.0124206542969,0,1,0,3,102,1
35,4,1,1,0,562.2214965820312,0,0,2,7,8,177.375244140625,0,0,0,3,3,0
20,6,0,1,0,594.0241088867188,0,0,1,18,1,149.26971435546875,0,0,0,3,0,0
10,1,1,0,0,500.56512451171875,0,0,2,26,8,90.84977722167969,0,0,0,3,3,0
52,4,1,1,0,3523.6591796875,0,0,0,27,1,155.89865112304688,0,136,3,1,102,1
12,6,1,2,0,547.4044799804688,0,0,0,5,1,308.1029052734375,1,26,2,1,102,1
36,4,1,2,0,487.7827453613281,0,0,0,5,1,137.05355834960938,2,0,0,3,0,0
22,6,2,1,0,178.34866333007812,0,0,0,6,5,250.38772583007812,3,298,11,1,101,0
7,7,1,2,0,833.2857055664062,1,0,2,5,6,383.0054931640625,0,0,0,3,102,1
37,6,0,1,1,1785.8839111328125,0,0,0,6,2,730.4697265625,2,0,0,3,102,1
19,4,1,0,0,947.9722900390625,0,0,0,3,2,865.4915771484375,0,0,0,3,0,0
36,3,1,1,0,2042.8203125,0,0,0,4,10,293.5379943847656,0,1,0,3,102,1
25,8,2,1,0,686.1051635742188,0,0,0,29,1,257.53094482421875,1,0,0,3,0,0
22,4,1,2,0,989.6336669921875,1,0,2,3,6,222.57925415039062,2,0,0,3,3,0
33,4,1,1,0,1599.9205322265625,1,0,0,12,3,239.0579376220703,0,0,0,3,0,0
17,4,1,1,0,461.76788330078125,0,1,0,6,4,603.5973510742188,0,0,0,3,102,1
27,1,1,0,1,664.5882568359375,0,0,0,27,1,268.67596435546875,0,0,0,3,103,0
23,7,1,1,1,631.8114624023438,0,0,0,6,4,55.19541931152344,0,0,0,3,0,0
25,1,1,1,1,228.7895965576172,1,0,0,15,7,247.69935607910156,0,0,0,3,103,0
15,1,1,2,0,738.552490234375,0,0,2,19,6,146.20777893066406,24,0,0,3,3,0
14,5,1,2,0,3235.697265625,0,0,0,2,6,166.93162536621094,0,76,4,0,101,0
11,1,1,1,0,641.5609130859375,0,0,0,18,1,194.7205047607422,16,0,0,3,0,0
16,1,1,1,0,1996.0343017578125,1,0,0,17,7,176.2017059326172,0,0,0,3,100,0
20,0,2,1,0,458.77618408203125,0,1,2,26,6,21.32331085205078,1,0,0,3,100,0
16,4,1,2,0,3755.177490234375,0,0,0,23,10,207.3567657470703,0,0,0,3,102,1
35,4,1,1,0,2439.034423828125,0,0,0,26,1,135.95220947265625,4,0,0,3,0,0
21,8,1,1,0,617.6640014648438,0,0,0,20,1,133.4646453857422,2,0,0,3,0,0
11,7,1,1,1,236.23561096191406,0,0,0,8,6,309.81744384765625,0,0,0,3,103,0
6,6,2,1,0,558.5565185546875,0,0,0,5,2,456.6213684082031,1,136,0,1,102,1
34,9,1,2,0,3145.889404296875,0,0,0,20,9,188.0253448486328,1,0,0,3,3,0
8,8,1,1,0,739.1800537109375,1,0,0,21,2,629.4237670898438,0,0,0,3,102,1
1,0,1,1,0,668.4528198242188,1,0,2,21,8,531.53076171875,1,0,0,3,3,0
20,8,1,1,0,882.7392578125,0,0,0,17,1,151.13861083984375,2,0,0,3,102,0
28,4,1,1,1,510.5372009277344,0,1,0,26,7,113.12680053710938,1,0,0,3,103,0
37,7,2,1,0,603.6461181640625,0,0,0,25,1,885.9930419921875,1,0,0,3,102,1
17,1,1,1,0,2064.640625,1,0,0,13,8,346.5453186035156,0,0,0,3,102,1
27,5,1,0,0,1495.78662109375,0,0,2,14,6,802.5535278320312,2,0,0,3,102,1
20,1,2,1,0,1297.39501953125,1,0,1,28,0,515.8170166015625,1,0,0,3,102,1
12,0,1,1,0,992.269287109375,1,0,2,8,8,18.063499450683594,1,0,0,3,3,0
14,3,0,1,0,190.54800415039062,1,0,0,3,0,217.95594787597656,0,217,1,0,101,1
20,4,1,2,0,2094.235595703125,0,0,0,16,1,953.3250122070312,2,0,0,3,102,1
12,1,1,1,0,1303.310302734375,0,0,0,28,1,83.824462890625,0,0,0,3,0,0
15,4,1,1,0,698.9119873046875,1,0,2,21,8,223.73828125,2,0,0,3,102,1
14,9,1,2,0,2210.451171875,1,0,0,2,1,256.1034851074219,0,0,0,3,0,0
23,4,1,2,0,3116.03076171875,1,0,0,7,8,30.304157257080078,0,138,2,1,101,0
26,9,1,1,0,3162.232177734375,0,0,0,20,1,226.63792419433594,1,0,0,3,102,1
7,0,1,1,0,762.8513793945312,1,0,2,30,8,81.9424057006836,10,0,0,3,3,0
37,4,1,2,0,3344.80810546875,0,0,0,22,3,98.1373291015625,2,28,3,0,101,0
29,1,1,0,0,1296.8709716796875,1,0,2,28,7,86.30225372314453,11,0,0,3,100,0
38,1,1,1,0,495.8708801269531,0,0,1,25,8,190.32240295410156,11,0,0,3,100,0
33,4,1,1,1,559.9046020507812,0,0,0,22,1,209.6764373779297,1,0,0,3,103,0
19,0,0,1,0,511.0343017578125,1,1,2,25,8,83.68245697021484,0,0,0,3,100,0
40,0,1,1,0,995.4240112304688,0,1,1,27,8,611.9423217773438,0,0,0,3,100,0
8,1,1,1,1,549.3971557617188,0,0,0,5,7,57.65166091918945,0,290,5,0,103,0
33,5,1,1,0,742.55126953125,0,0,0,7,3,68.21096801757812,0,0,0,3,102,1
15,4,2,3,0,565.1199340820312,0,0,0,27,5,173.0934295654297,1,0,0,3,100,0
15,9,1,1,0,1413.4737548828125,0,0,0,20,1,89.65132904052734,7,0,0,3,100,0
14,4,1,2,0,1112.032470703125,0,1,0,5,6,177.69241333007812,0,0,0,3,102,0
16,4,1,2,0,2648.985595703125,1,0,0,27,10,28.39666175842285,2,0,0,3,0,0
45,8,1,1,0,3043.770263671875,0,0,1,23,1,884.822265625,2,0,0,3,102,1
17,1,1,0,0,982.4147338867188,0,0,0,11,1,150.2391815185547,0,0,0,3,3,0
16,4,1,2,0,1816.5921630859375,0,0,0,7,10,286.1618957519531,1,57,2,2,102,1
17,9,2,1,0,517.6431274414062,0,1,0,29,8,91.34534454345703,0,0,0,3,100,0
9,0,1,1,0,2907.931640625,0,0,0,16,9,543.2266845703125,1,0,0,3,102,1
50,4,1,1,0,533.531982421875,0,0,0,21,6,24.14557647705078,6,0,0,3,100,0
6,0,1,1,0,1327.961669921875,1,0,0,5,9,273.2467956542969,0,151,7,0,101,0
8,9,1,2,0,1160.0025634765625,1,0,2,9,9,394.6422424316406,2,0,0,3,0,0
25,0,1,1,0,856.9141235351562,1,0,2,8,6,55.01866149902344,2,0,0,3,3,0
36,8,1,1,0,806.0338745117188,0,0,0,28,7,294.7452087402344,0,139,3,1,101,0
13,1,1,1,0,3425.873046875,0,0,1,18,6,95.84374237060547,1,0,0,3,100,0
41,4,1,2,0,2462.11962890625,0,0,0,4,9,512.4412841796875,1,0,0,3,102,1
38,1,1,1,1,554.6708984375,0,0,2,7,6,93.58583068847656,2,0,0,3,103,0
29,5,1,1,0,729.166259765625,0,0,1,8,7,49.882896423339844,1,0,0,3,100,0
