Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,cluster,Revenue
8,2220.07958984375,1,58.510894775390625,30,9409.37890625,0.0,389.1587829589844,164.5902862548828,0,5,1,1,0,1,2,0,103,0
2,615.09814453125,0,0.0,15,8980.6103515625,1623.08935546875,3057.202880859375,0.0,0,6,1,1,7,3,2,0,3,0
0,0.0,0,0.0,7,549.8084716796875,141.71343994140625,4842.71484375,0.0,0,5,1,1,2,2,2,0,3,0
5,291.9017028808594,0,0.0,56,7119.6767578125,1365.024658203125,3219.9833984375,0.0,3,6,1,1,5,2,2,0,101,0
9,2182.67138671875,0,0.0,27,8785.537109375,179.22991943359375,657.9124755859375,2009.455810546875,0,2,1,1,2,7,2,1,100,1
0,2498.36083984375,0,0.0,19,3549.617919921875,0.0,1051.01318359375,2358.79541015625,0,1,1,12,8,1,1,0,102,0
0,0.0,0,0.0,5,210.16368103027344,0.0,4309.47314453125,0.0,0,1,1,9,3,0,2,0,101,0
1,341.3138732910156,0,0.0,15,2726.817626953125,0.0,633.6791381835938,0.0,0,7,2,1,0,3,2,0,0,0
0,0.0,0,0.0,9,2667.81689453125,0.0,144.4120635986328,2422.760498046875,0,2,1,1,1,3,2,1,100,1
0,0.0,0,0.0,30,5127.30859375,0.0,-10.316282272338867,0.0,0,6,1,1,0,0,2,1,101,0
0,0.0,0,0.0,0,0.0,1919.1470947265625,4643.17822265625,0.0,3,6,1,5,1,0,2,0,101,0
0,0.0,0,0.0,8,3544.82470703125,0.0,3093.27587890625,0.0,0,5,1,1,0,0,2,0,0,0
0,0.0,0,0.0,88,3874.736083984375,0.0,-62.42392349243164,1368.27001953125,0,1,0,3,8,9,0,1,102,0
0,0.0,2,747.7230224609375,45,4391.01025390625,404.8963928222656,2618.503662109375,0.0,0,7,0,3,0,2,2,1,102,0
7,2825.10986328125,0,0.0,34,5217.6357421875,0.0,106.48678588867188,0.0,0,7,1,1,5,0,1,1,102,0
0,209.48895263671875,0,0.0,47,4944.23193359375,436.8998107910156,2913.562744140625,0.0,0,7,1,1,0,2,2,0,0,1
8,2757.519775390625,1,283.17108154296875,75,8115.24462890625,364.4932556152344,1535.2181396484375,135.27122497558594,0,6,1,1,0,9,2,1,103,1
0,0.0,0,0.0,4,787.8732299804688,0.0,3820.570068359375,0.0,0,8,2,1,8,0,2,0,3,0
0,0.0,0,0.0,5,7276.3916015625,1160.6822509765625,3116.23095703125,0.0,0,6,2,1,0,9,2,1,101,0
0,0.0,0,0.0,4,1211.509033203125,1595.822265625,3174.147216796875,0.0,0,6,1,1,1,0,2,0,101,0
1,504.09912109375,2,66.02619934082031,14,5671.06689453125,1204.9227294921875,1975.7777099609375,580.50390625,0,5,1,0,3,0,2,0,100,0
4,3036.786865234375,4,766.01513671875,196,9418.099609375,634.5401611328125,2468.71142578125,162.8336944580078,2,6,0,1,7,6,2,0,103,0
0,0.0,0,0.0,8,293.0575256347656,0.0,4630.99169921875,0.0,0,1,1,3,3,1,2,0,101,0
0,0.0,0,0.0,4,443.97344970703125,0.0,4632.75830078125,0.0,0,1,1,1,1,0,2,0,101,0
0,0.0,0,0.0,11,434.35211181640625,1253.13623046875,2755.92529296875,0.0,0,7,1,1,1,1,2,0,3,0
0,0.0,0,0.0,3,136.74319458007812,1863.6351318359375,4480.08349609375,0.0,3,6,1,0,3,5,2,0,101,0
4,2042.91845703125,0,0.0,162,3486.102783203125,0.0,81.60894012451172,2319.457275390625,0,7,1,1,0,1,0,0,100,1
6,1986.568115234375,4,524.816650390625,48,9176.9404296875,335.7110595703125,2766.626220703125,1125.1162109375,0,4,1,1,1,1,2,0,103,1
0,0.0,0,0.0,4,3770.411376953125,0.0,3978.154296875,0.0,0,1,1,1,8,1,2,0,101,0
0,0.0,0,757.0653076171875,132,5349.56884765625,0.0,538.5928955078125,548.0728759765625,0,1,1,1,0,0,2,1,102,0
5,2600.497314453125,7,211.0391387939453,13,8966.8671875,0.0,2004.942138671875,0.0,0,2,1,1,0,9,0,1,102,0
1,43.5062141418457,0,0.0,139,6934.517578125,408.2782897949219,248.3087158203125,560.1871948242188,0,5,1,2,0,0,2,1,100,1
4,415.43377685546875,0,0.0,28,1090.500244140625,1544.3011474609375,3356.0263671875,0.0,0,5,1,1,0,0,2,0,3,0
14,2267.481201171875,4,955.1859741210938,167,9902.2373046875,1326.6114501953125,3426.967529296875,234.86708068847656,0,6,1,1,3,0,2,0,103,0
3,414.290283203125,4,926.2296142578125,137,9226.3916015625,212.27081298828125,2509.638671875,499.845703125,0,7,2,1,2,0,2,0,103,0
0,0.0,0,0.0,14,3294.701904296875,1253.3162841796875,4318.19970703125,0.0,3,6,1,11,8,5,2,0,101,0
4,1486.817626953125,3,503.5859069824219,18,7687.2978515625,180.0028076171875,3355.739990234375,0.0,0,7,2,1,0,1,2,1,103,0
14,2382.328857421875,3,661.0855102539062,249,9325.90234375,1249.8018798828125,849.5511474609375,162.48355102539062,4,6,2,1,0,1,2,0,103,0
0,0.0,0,0.0,16,1907.0240478515625,0.0,4025.82373046875,0.0,0,3,0,0,0,1,2,0,101,0
0,0.0,0,0.0,11,5918.58837890625,0.0,3014.93603515625,0.0,0,5,1,1,0,0,2,0,0,0
1,99.5755844116211,4,541.2971801757812,50,8991.1689453125,605.189208984375,2587.299560546875,0.0,0,3,1,1,0,3,2,0,103,0
1,414.3434753417969,0,0.0,18,5384.01806640625,0.0,1604.650390625,0.0,0,3,2,1,0,1,2,0,0,0
0,0.0,0,0.0,2,4188.3662109375,178.613525390625,2097.431884765625,0.0,0,6,1,1,0,9,2,1,101,0
21,3014.47802734375,4,1163.5211181640625,10,9039.3427734375,137.5919189453125,1227.8028564453125,1190.248779296875,0,6,1,1,3,1,2,0,103,1
0,0.0,0,0.0,13,4122.58740234375,0.0,1346.8216552734375,0.0,0,6,1,1,0,0,2,0,3,0
0,0.0,0,191.02093505859375,49,8380.9951171875,383.6786193847656,306.7276916503906,0.0,0,5,1,1,0,0,2,0,0,0
0,0.0,0,0.0,37,565.2219848632812,0.0,3572.697509765625,0.0,0,5,1,1,1,0,2,0,3,0
1,395.0541076660156,4,820.5401611328125,134,9401.935546875,557.9622802734375,1959.328125,0.0,2,1,0,0,0,3,2,0,103,0
0,374.8104248046875,0,0.0,43,6113.51708984375,0.0,315.6253356933594,2030.0997314453125,3,7,0,0,0,2,2,0,100,1
0,2869.59375,0,0.0,89,5095.08056640625,625.4968872070312,591.7949829101562,1837.04345703125,0,5,1,1,1,6,2,0,100,1
4,627.8850708007812,4,1011.9118041992188,22,2261.218994140625,0.0,1847.4986572265625,0.0,0,5,1,1,1,9,1,1,103,0
11,2131.57666015625,2,1016.5118408203125,137,9080.3330078125,171.7732696533203,1277.6561279296875,439.9695129394531,0,6,1,1,0,1,2,0,103,0
4,2178.93798828125,4,738.0870361328125,152,7679.53466796875,1507.813232421875,2570.45458984375,0.0,0,5,1,1,1,0,2,0,103,0
1,31.534305572509766,0,0.0,22,2591.297119140625,0.0,210.08636474609375,0.0,0,2,1,0,2,4,0,1,100,1
4,1050.2818603515625,0,0.0,14,3698.951904296875,0.0,3384.6259765625,0.0,0,6,1,1,8,12,2,0,0,0
1,86.33677673339844,0,0.0,37,1735.53369140625,0.0,3044.588623046875,0.0,0,5,1,1,8,0,2,0,101,0
1,0.0,2,333.0009765625,13,3714.556884765625,0.0,2881.689453125,0.0,0,1,0,0,0,1,2,1,101,0
0,0.0,0,0.0,5,196.3861083984375,0.0,3909.62158203125,0.0,0,6,2,1,1,0,2,0,101,0
1,627.9464111328125,0,0.0,12,2519.59228515625,0.0,2438.2197265625,2381.669189453125,0,5,1,1,1,4,1,0,100,1
0,0.0,0,0.0,4,245.46983337402344,0.0,404.4991455078125,0.0,0,6,1,1,3,14,0,0,102,0
3,433.9749755859375,2,0.0,19,8688.9580078125,1451.094970703125,3365.910888671875,0.0,0,3,2,1,0,2,2,0,3,0
0,0.0,0,0.0,18,2086.476318359375,0.0,4559.8623046875,0.0,0,1,0,0,1,0,2,0,101,1
0,0.0,1,50.45308303833008,27,7015.3017578125,0.0,1513.3670654296875,1931.525634765625,0,6,1,1,1,1,2,0,100,0
4,899.4564819335938,4,734.4119262695312,21,7624.48193359375,1026.1573486328125,4193.5234375,0.0,0,7,7,1,8,1,2,0,103,0
0,0.0,0,0.0,0,0.0,1878.0296630859375,4619.70947265625,0.0,0,5,1,0,0,1,2,0,101,0
9,2083.58251953125,0,52.51931381225586,38,5663.474609375,748.255126953125,226.56427001953125,0.0,0,7,1,1,2,1,0,1,102,0
8,2340.026123046875,4,392.8093566894531,77,7182.046875,1215.4300537109375,2158.521240234375,176.58462524414062,0,3,0,0,2,1,2,0,103,0
9,2375.568359375,2,256.2778015136719,75,8254.376953125,1337.101318359375,3706.813720703125,0.0,0,5,1,1,1,0,2,0,103,0
3,2005.6910400390625,0,0.0,35,6863.4873046875,578.6033935546875,703.7921752929688,445.70709228515625,0,6,1,3,0,2,2,0,100,1
0,0.0,0,0.0,29,2709.45947265625,0.0,4168.7802734375,0.0,0,6,1,1,0,10,2,1,101,0
0,230.60842895507812,0,0.0,49,6276.51953125,1745.676513671875,3599.93603515625,0.0,0,5,1,1,1,0,2,0,102,0
3,763.4789428710938,0,0.0,22,1727.569580078125,0.0,1632.5897216796875,141.78659057617188,0,7,0,0,1,0,2,0,100,1
0,0.0,0,0.0,31,1121.963134765625,0.0,2358.19970703125,0.0,0,6,1,1,0,0,2,0,0,0
4,806.142578125,0,0.0,28,5780.66748046875,0.0,493.9393310546875,1590.054443359375,1,6,1,1,5,4,2,0,100,0
0,0.0,0,0.0,4,346.35589599609375,0.0,4462.62548828125,0.0,0,1,2,0,0,9,2,0,101,0
0,1523.20556640625,0,0.0,28,8453.5654296875,1293.758056640625,4060.068115234375,0.0,0,5,1,1,1,0,2,0,0,0
1,17.83202362060547,2,744.81201171875,31,3279.59765625,0.0,2125.719970703125,1867.6572265625,0,1,0,3,7,16,2,0,100,1
3,783.9904174804688,0,0.0,14,625.1754760742188,0.0,387.7079772949219,0.0,0,1,1,1,3,1,2,0,0,0
0,0.0,0,0.0,10,7722.208984375,0.0,2598.43115234375,0.0,0,5,1,1,0,1,2,0,0,0
11,2207.7392578125,2,546.74951171875,245,9539.439453125,1265.01171875,3497.879150390625,174.70779418945312,0,6,2,1,0,0,2,0,103,0
3,902.0184326171875,0,0.0,18,362.8887023925781,165.4383544921875,3486.41357421875,0.0,0,7,2,1,0,6,2,0,0,0
15,170.38363647460938,2,227.26454162597656,213,8999.2724609375,238.0670928955078,2264.3359375,0.0,0,5,1,1,0,6,2,0,103,0
14,1678.025146484375,7,202.0186004638672,44,9098.5869140625,728.9102783203125,3170.045654296875,0.0,0,6,1,1,0,0,2,0,103,0
15,1917.9908447265625,4,254.3905029296875,185,5974.72900390625,592.6195068359375,2488.721435546875,434.27630615234375,0,6,2,1,0,5,2,0,103,0
2,160.6517791748047,0,0.0,29,5062.82177734375,0.0,1925.8819580078125,0.0,2,6,0,3,6,3,2,0,102,0
0,0.0,0,0.0,85,5017.513671875,1492.231201171875,4417.14111328125,0.0,0,7,2,1,1,0,2,0,102,0
8,2716.6884765625,0,0.0,21,6896.9423828125,0.0,-21.95939064025879,1996.113037109375,0,5,1,0,2,0,0,1,100,0
0,0.0,0,0.0,55,4606.33740234375,1587.1904296875,2959.585205078125,1542.7542724609375,0,6,2,1,0,1,2,0,100,1
0,0.0,0,0.0,41,5402.37548828125,559.3740234375,3440.22021484375,0.0,0,3,0,0,0,0,2,1,101,0
4,708.1971435546875,4,186.88058471679688,23,8955.8466796875,0.0,3023.25634765625,98.26661682128906,0,7,1,1,0,0,2,0,103,0
5,2823.1220703125,4,1000.001953125,212,9462.3037109375,0.0,2596.09423828125,284.8692321777344,0,6,1,1,8,9,1,0,103,0
0,-10.84791374206543,0,0.0,15,4240.5888671875,0.0,1068.1529541015625,0.0,2,5,0,0,7,0,2,0,102,1
0,0.0,0,0.0,7,1663.0413818359375,1077.20849609375,4633.931640625,0.0,0,5,0,0,2,0,2,0,101,0
9,2761.007080078125,1,195.7301788330078,178,9618.494140625,0.0,2611.214599609375,655.9483032226562,0,6,1,1,1,9,2,1,103,0
7,1564.1500244140625,2,220.49908447265625,65,7431.4970703125,543.5245361328125,3115.05029296875,0.0,0,5,1,1,0,0,2,0,103,0
0,0.0,0,0.0,5,1952.580810546875,0.0,123.46808624267578,0.0,0,5,1,3,2,1,0,1,102,0
0,0.0,0,0.0,18,559.5698852539062,1819.7030029296875,3907.4033203125,0.0,0,6,1,1,3,0,2,0,3,0
1,256.2397155761719,0,0.0,31,5432.60009765625,766.6238403320312,2725.031982421875,1663.602783203125,0,6,2,1,3,3,2,0,100,1
3,327.22991943359375,2,173.2069091796875,19,5530.42138671875,1313.9442138671875,2340.154296875,0.0,3,6,2,1,8,12,2,1,101,0
3,901.8477172851562,0,0.0,24,4954.0673828125,0.0,2151.22314453125,0.0,0,7,1,2,5,19,2,0,100,0
5,831.53955078125,0,0.0,46,7373.15087890625,1187.6171875,2150.95361328125,1840.302734375,3,6,1,1,0,2,2,0,100,0
0,0.0,0,0.0,5,39.884857177734375,0.0,3581.6865234375,0.0,0,5,1,2,1,7,2,0,100,1
0,0.0,2,215.66163635253906,54,5750.8173828125,1014.2252807617188,4265.404296875,0.0,0,1,1,1,1,0,2,0,101,0
1,524.1118774414062,4,932.89208984375,143,9457.6748046875,220.31016540527344,2704.11669921875,67.18680572509766,0,7,2,1,2,3,2,0,103,1
0,0.0,0,0.0,9,247.1135711669922,0.0,1077.041015625,0.0,0,7,0,0,0,3,0,1,102,0
0,-22.38286781311035,0,0.0,51,7083.39794921875,515.7005615234375,267.3976745605469,443.5164489746094,0,3,0,3,0,1,2,0,100,0
1,595.943115234375,0,0.0,28,2933.08154296875,190.83164978027344,2259.322509765625,0.0,0,6,1,1,7,3,2,0,0,1
4,2332.4580078125,4,911.1350708007812,53,7187.44091796875,477.6629333496094,3365.42236328125,192.2837371826172,0,0,0,0,1,16,2,0,103,0
0,0.0,0,0.0,4,714.884033203125,0.0,1859.7396240234375,0.0,0,5,1,1,1,0,2,0,3,0
0,0.0,0,0.0,6,5140.44482421875,0.0,2845.855224609375,0.0,0,7,2,1,3,1,2,0,0,0
15,2706.856201171875,2,780.5938110351562,290,4640.80224609375,862.3294067382812,1083.5438232421875,0.0,0,1,1,1,6,9,2,1,103,0
0,0.0,0,0.0,11,2075.296142578125,0.0,683.2539672851562,0.0,1,6,1,9,8,5,2,0,102,0
1,563.8245849609375,0,0.0,10,2971.469482421875,0.0,1723.8629150390625,0.0,0,7,1,1,1,0,2,0,102,0
5,1711.695068359375,2,1000.3784790039062,61,7411.3974609375,1284.4593505859375,2640.251220703125,0.0,0,5,0,0,3,1,2,0,103,0
4,1509.2315673828125,4,540.3468627929688,76,6625.34619140625,1250.6593017578125,3619.095703125,0.0,0,4,1,1,1,0,2,0,103,0
14,2461.275146484375,4,841.0166625976562,198,10188.0859375,1163.3973388671875,2756.090576171875,676.6300659179688,0,5,1,1,3,0,2,0,103,0
13,2392.088134765625,4,895.2750244140625,181,9410.953125,720.2924194335938,1446.9510498046875,184.40296936035156,0,3,2,1,0,1,2,1,103,0
4,1928.14599609375,4,0.0,49,7512.35302734375,431.620361328125,3011.341552734375,0.0,0,6,1,1,0,2,2,0,103,0
4,2359.98388671875,2,236.01548767089844,280,7287.498046875,472.505126953125,275.8894958496094,543.2822875976562,0,5,1,0,0,1,2,0,100,0
14,2304.793212890625,2,432.5053405761719,55,9108.9453125,1276.9013671875,1949.2586669921875,0.0,0,6,2,1,0,3,2,1,103,0
7,1761.2550048828125,1,255.20574951171875,103,9062.515625,328.65240478515625,2670.604248046875,482.8243713378906,0,6,2,1,1,1,2,0,103,0
18,2270.787109375,4,711.6193237304688,271,8561.3359375,0.0,2466.580322265625,215.24269104003906,0,7,1,1,2,0,2,1,103,0
15,3013.161376953125,4,1052.7137451171875,148,8081.78173828125,1048.58056640625,2889.333251953125,121.37527465820312,0,3,2,1,0,3,2,0,103,0
0,0.0,0,0.0,10,3818.7109375,0.0,4028.431884765625,0.0,4,6,1,1,0,3,2,0,101,0
0,0.0,0,0.0,9,3066.3447265625,0.0,1867.0885009765625,0.0,0,1,1,3,2,4,0,1,101,1
0,0.0,0,0.0,13,0.0,1859.6436767578125,4139.7685546875,0.0,0,6,1,0,0,0,2,0,101,0
14,2041.8505859375,4,654.2461547851562,156,9421.0634765625,215.063232421875,2463.0771484375,671.2623901367188,0,5,1,1,3,1,2,0,103,0
5,0.0,0,0.0,10,2941.40380859375,0.0,3679.161376953125,0.0,0,5,2,1,0,2,2,0,3,0
0,0.0,0,0.0,10,5338.90673828125,0.0,3202.49560546875,1962.884765625,0,6,1,3,3,0,2,0,100,1
0,0.0,0,0.0,3,0.0,1894.2513427734375,4808.43310546875,0.0,0,7,2,1,3,2,2,0,3,0
3,297.4209289550781,0,0.0,27,8392.9755859375,0.0,336.65594482421875,2440.54052734375,0,6,2,1,0,3,2,0,100,1
3,348.5269470214844,2,445.7685241699219,48,4499.33349609375,0.0,2910.42724609375,0.0,0,5,1,1,1,1,2,0,103,0
4,1791.1483154296875,0,0.0,27,3360.95458984375,1494.9500732421875,3858.991455078125,0.0,0,6,1,1,1,3,2,0,0,0
13,2189.9453125,4,760.3168334960938,130,8870.4619140625,502.7574157714844,2910.15771484375,43.20394515991211,0,5,1,3,3,0,2,0,103,0
3,867.5185546875,0,0.0,17,671.5406494140625,0.0,316.2637939453125,0.0,0,6,1,1,0,9,2,0,102,0
1,253.8549346923828,0,0.0,7,1236.5064697265625,0.0,2355.024169921875,0.0,0,7,2,12,8,19,1,0,102,0
3,1591.6109619140625,2,1074.4754638671875,26,8812.84375,0.0,3283.09814453125,0.0,0,6,1,1,1,1,2,0,0,0
4,620.2363891601562,0,0.0,17,1596.048828125,529.7064208984375,3227.701416015625,0.0,0,1,0,3,3,3,2,0,100,0
0,0.0,0,0.0,4,161.2029266357422,1859.6370849609375,4497.474609375,0.0,3,5,1,0,0,1,2,0,101,0
0,0.0,0,0.0,17,1279.1671142578125,0.0,358.9379577636719,0.0,0,4,2,1,0,1,2,1,100,1
9,2174.29052734375,1,73.34169006347656,31,4632.56494140625,557.9283447265625,167.3703155517578,146.15855407714844,0,5,0,0,0,1,2,0,100,1
1,359.0455322265625,0,0.0,23,6200.30908203125,1581.0550537109375,3606.23291015625,1547.38330078125,0,0,0,0,0,0,2,1,100,1
0,0.0,0,0.0,-1,704.4063720703125,1833.196044921875,4675.900390625,0.0,0,1,7,1,8,19,2,0,101,0
1,286.1435546875,0,0.0,18,2395.537841796875,0.0,249.9417266845703,0.0,0,6,2,1,0,2,0,1,100,1
0,0.0,0,0.0,4,454.1226501464844,1863.9749755859375,4600.15576171875,0.0,0,5,1,5,3,1,2,0,101,0
0,0.0,0,0.0,28,5137.90234375,0.0,2842.481689453125,0.0,0,6,2,1,4,0,2,0,3,0
0,0.0,0,0.0,-1,12.401993751525879,1827.06494140625,4706.48291015625,0.0,0,5,1,0,2,9,2,1,101,0
8,1407.32275390625,1,1128.6383056640625,16,3704.96435546875,0.0,1124.7015380859375,0.0,0,0,1,1,1,1,0,0,103,0
15,2777.766357421875,2,1118.5859375,235,9056.1123046875,682.004638671875,4264.66748046875,259.37457275390625,0,3,1,1,3,0,2,0,103,0
7,1827.8604736328125,2,638.45556640625,164,5737.8828125,213.26402282714844,957.5088500976562,322.50982666015625,0,5,1,1,0,6,2,1,100,1
0,0.0,0,0.0,16,2185.52392578125,0.0,1211.9599609375,0.0,0,1,0,0,1,0,2,0,100,0
0,2884.46826171875,2,205.23512268066406,17,572.3922119140625,1335.9119873046875,3216.76708984375,0.0,0,6,1,1,1,14,2,0,3,0
0,0.0,0,0.0,7,3593.3203125,0.0,2735.08935546875,0.0,0,5,1,1,0,2,2,0,3,0
1,0.0,0,0.0,10,5984.93408203125,0.0,794.84033203125,1404.521484375,0,1,1,2,5,4,2,0,100,1
5,2535.458251953125,4,692.064697265625,49,9581.2666015625,0.0,2978.096923828125,0.0,0,6,2,1,8,16,2,0,0,0
0,14.635025024414062,2,194.5696258544922,12,2633.541015625,0.0,3363.71435546875,0.0,0,5,1,0,0,2,2,1,101,0
0,45.89682388305664,0,0.0,19,8126.1962890625,0.0,368.51837158203125,0.0,0,5,1,3,1,0,2,0,0,0
2,773.3253173828125,0,0.0,80,6155.30615234375,1589.069091796875,2225.66845703125,0.0,0,1,1,3,6,9,2,0,102,0
8,1825.6185302734375,2,1114.9588623046875,65,7140.95263671875,400.5201721191406,3368.17919921875,0.0,0,5,0,0,1,6,2,0,103,0
0,0.0,7,276.233154296875,55,7333.97607421875,0.0,191.59312438964844,552.8058471679688,0,5,1,1,0,0,2,0,102,0
5,1160.189208984375,2,352.49176025390625,65,4162.80322265625,0.0,2276.065673828125,0.0,0,5,1,1,0,1,2,0,102,0
0,0.0,0,0.0,7,4983.65869140625,0.0,3433.30859375,0.0,0,6,1,1,0,0,2,0,0,0
3,636.54248046875,0,0.0,28,5951.26220703125,0.0,1826.1968994140625,2411.03759765625,1,1,1,1,8,19,1,0,100,0
0,236.25241088867188,0,0.0,38,4372.162109375,0.0,-80.48809814453125,2005.33544921875,0,4,0,0,1,1,0,0,100,1
0,0.0,0,0.0,4,1265.7144775390625,0.0,2951.390625,0.0,0,0,0,0,1,1,2,0,102,0
0,0.0,0,0.0,24,2163.229736328125,0.0,4.967097759246826,2583.044189453125,0,5,0,0,1,4,0,1,100,1
0,0.0,0,0.0,11,3835.45263671875,1675.540283203125,4283.7548828125,0.0,5,6,1,1,1,0,2,0,102,0
3,1075.3695068359375,2,628.489013671875,24,8869.533203125,611.3302001953125,3747.22119140625,0.0,0,1,0,0,8,0,2,0,103,0
0,0.0,0,0.0,8,248.83265686035156,0.0,4593.7578125,0.0,0,1,1,3,7,4,0,1,101,0
1,33.75481414794922,1,48.33720016479492,79,6613.0224609375,374.5227355957031,1811.4520263671875,110.55435943603516,0,5,1,0,1,6,2,0,102,0
0,0.0,0,0.0,3,206.94383239746094,0.0,1603.3311767578125,0.0,0,1,1,0,2,1,2,0,101,0
4,729.540771484375,4,320.013916015625,75,8241.9453125,309.7495422363281,2231.4404296875,79.92975616455078,0,3,0,3,0,3,2,0,103,1
0,0.0,0,0.0,4,0.0,1814.662353515625,4768.9052734375,0.0,0,6,2,1,2,0,2,1,101,0
0,0.0,0,0.0,56,3161.62841796875,802.6671142578125,3011.02099609375,0.0,0,7,2,1,2,0,2,0,101,0
1,92.8565902709961,0,0.0,19,6105.79345703125,1325.9840087890625,4268.32958984375,0.0,0,3,0,0,5,0,2,0,101,1
3,453.5981750488281,0,0.0,16,2305.72265625,0.0,2129.087890625,0.0,2,1,0,3,8,19,2,0,101,0
15,2856.507080078125,0,0.0,116,8342.4638671875,177.81683349609375,2254.515380859375,48.689640045166016,0,1,1,1,0,6,2,0,100,1
8,2551.9306640625,3,424.8293762207031,56,8766.2373046875,405.69384765625,2919.5673828125,0.0,0,6,2,1,0,1,2,0,103,0
14,1546.9844970703125,2,912.0149536132812,280,9275.673828125,207.10597229003906,2245.978515625,114.71363830566406,0,5,1,1,0,1,2,0,103,0
3,1587.0921630859375,0,0.0,12,2758.912841796875,0.0,3280.020263671875,0.0,0,7,2,1,5,0,2,0,102,0
0,0.0,2,188.40635681152344,188,4556.46875,889.7614135742188,1365.9005126953125,0.0,0,5,1,1,1,1,2,0,0,0
1,563.8394775390625,0,0.0,24,3238.975341796875,1632.9051513671875,402.33526611328125,0.0,0,7,0,0,1,0,2,0,100,1
0,0.0,0,0.0,11,6238.943359375,1305.1673583984375,4583.83837890625,0.0,3,6,1,1,1,5,2,0,101,0
6,2629.4892578125,0,0.0,41,9859.5830078125,510.5740051269531,85.84326934814453,487.0820617675781,0,7,1,1,1,0,2,1,100,0
0,0.0,0,0.0,4,7416.6240234375,0.0,4638.38818359375,0.0,0,7,2,1,0,10,2,1,101,0
0,13.990480422973633,0,0.0,55,5989.33251953125,0.0,3062.03125,0.0,0,5,1,1,0,1,2,1,102,0
4,576.1861572265625,0,0.0,24,4913.09375,153.90342712402344,3006.13720703125,1080.408203125,0,5,1,1,4,1,2,0,100,0
8,2324.912109375,1,570.1047973632812,63,7058.76171875,859.9628295898438,1738.5521240234375,554.0584106445312,0,7,0,1,0,1,2,1,100,1
5,1720.947021484375,4,667.8756103515625,21,1622.099853515625,0.0,2029.5736083984375,0.0,0,4,1,1,1,1,2,0,103,0
5,3016.102783203125,0,0.0,44,4652.9638671875,1283.531982421875,1241.366455078125,1507.566162109375,1,6,1,1,1,9,2,1,102,0
1,83.91346740722656,0,0.0,20,7427.357421875,1878.2266845703125,2801.4697265625,0.0,0,6,1,1,6,5,2,1,101,1
4,1968.7506103515625,4,729.0864868164062,55,5273.1513671875,601.5310668945312,2380.15576171875,0.0,0,2,1,1,8,3,2,1,102,0
1,649.210205078125,0,0.0,19,2781.9375,1634.77001953125,2096.493408203125,1070.8868408203125,0,3,0,3,7,4,2,0,100,1
0,0.0,0,0.0,0,412.0068054199219,1864.1083984375,4548.7939453125,0.0,0,6,2,1,0,0,2,0,3,0
0,0.0,0,0.0,3,117.9604721069336,0.0,1708.3941650390625,0.0,0,0,0,0,1,9,0,1,101,0
0,0.0,0,0.0,10,328.1114196777344,0.0,2536.489990234375,0.0,3,6,1,1,0,3,2,1,101,0
14,2832.8974609375,1,245.9461212158203,35,9578.4169921875,756.53369140625,2970.956298828125,427.66717529296875,0,6,2,1,3,0,2,0,103,0
0,0.0,0,0.0,1,0.0,0.0,117.5962142944336,0.0,0,7,1,0,0,0,0,1,102,0
1,44.222755432128906,2,1085.171630859375,121,8907.8896484375,170.38607788085938,2756.2587890625,0.0,0,5,1,0,0,1,2,0,103,0
0,0.0,0,0.0,10,2613.71826171875,0.0,1821.170166015625,0.0,0,1,1,3,3,19,2,0,101,0
8,946.7941284179688,0,0.0,27,3902.036376953125,0.0,54.591957092285156,0.0,0,6,1,1,1,0,2,1,100,0
3,213.00717163085938,0,0.0,42,5657.84521484375,456.1119689941406,2443.10791015625,0.0,3,6,1,1,5,2,2,0,0,0
14,2255.14013671875,3,1103.6060791015625,347,9891.4892578125,178.04151916503906,2535.260986328125,142.6739044189453,0,6,1,1,3,3,2,0,103,0
0,50.4399528503418,0,0.0,8,2248.592041015625,0.0,4369.93505859375,0.0,0,5,1,1,1,2,2,0,3,0
0,0.0,0,0.0,0,1602.8544921875,0.0,4520.53125,0.0,0,2,1,1,0,1,2,0,3,0
0,0.0,0,0.0,35,5477.3583984375,0.0,451.10247802734375,0.0,0,5,1,3,2,7,0,0,100,1
9,2887.93115234375,1,259.9083251953125,43,7910.4501953125,570.5715942382812,1284.923095703125,595.7589111328125,0,6,1,1,2,1,2,1,103,0
0,0.0,0,0.0,3,429.493896484375,0.0,4635.47607421875,0.0,0,6,1,1,8,0,2,0,101,0
7,623.8026123046875,0,74.13172912597656,68,5242.8388671875,525.1032104492188,2075.65673828125,1451.6082763671875,0,1,1,3,0,3,2,0,100,1
4,2407.81884765625,5,504.69805908203125,215,6633.177734375,233.86550903320312,1371.292236328125,607.0679321289062,0,7,1,1,0,9,2,1,103,1
0,0.0,0,0.0,3,541.3021850585938,1809.56787109375,4717.27197265625,0.0,0,2,1,1,1,9,2,1,101,0
0,0.0,0,0.0,6,877.5028686523438,1547.9913330078125,4370.166015625,0.0,0,6,1,1,1,2,2,0,3,0
4,2510.66796875,1,435.0657958984375,18,7123.06201171875,159.9044952392578,272.67950439453125,0.0,0,7,2,1,0,0,2,0,0,0
