gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,cluster,Churn
1,0,0,0,19,1,2,1,0,2,0,0,0,0,0,1,2,1074.4678955078125,3189.209228515625,2,1
0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,44.35413360595703,1073.2542724609375,1,0
0,0,1,0,43,0,1,0,1,0,0,0,0,0,0,0,0,282.0643310546875,2138.190673828125,103,0
1,0,1,1,74,0,1,0,2,2,2,2,2,2,2,1,1,746.9754028320312,4051.92919921875,103,0
0,1,0,0,54,1,2,1,1,2,1,1,2,2,0,1,1,1552.6854248046875,5873.53662109375,101,0
0,1,0,0,53,0,0,1,2,0,2,2,2,2,1,0,0,1412.5963134765625,4185.517578125,101,0
0,0,0,0,72,1,0,2,1,1,1,1,1,1,1,0,0,66.03179168701172,6086.287109375,1,0
0,0,1,1,16,0,1,0,0,0,0,0,0,0,0,1,2,266.0547790527344,2499.805908203125,100,0
0,1,0,0,68,1,2,1,1,2,1,0,2,2,0,1,2,1385.1531982421875,5901.2216796875,101,0
0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,817.9653930664062,635.2952270507812,102,1
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,736.6586303710938,4605.353515625,103,0
0,0,0,0,40,0,1,0,0,0,1,0,0,0,0,0,2,632.6832885742188,5052.09912109375,102,0
0,0,0,0,73,1,0,2,1,1,1,1,1,1,2,0,0,43.718345642089844,491.9836730957031,1,0
1,1,1,0,70,1,2,1,1,0,0,1,2,2,0,0,2,1422.296875,5390.201171875,101,0
0,1,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,1265.2366943359375,3646.85986328125,102,0
0,0,1,0,33,0,1,0,0,1,1,0,2,0,0,1,0,438.5628967285156,3872.25390625,100,0
1,1,0,0,5,1,2,1,0,0,0,0,0,0,0,1,2,866.6921997070312,2971.156005859375,102,1
1,0,0,0,11,1,2,1,0,2,0,0,2,0,0,0,2,1256.3856201171875,3995.324462890625,2,0
0,0,0,0,51,0,1,0,2,0,0,2,2,2,1,1,1,416.7686767578125,2234.72021484375,103,0
1,1,0,0,42,1,2,1,1,1,1,0,1,1,0,0,1,1202.2880859375,2894.122314453125,101,0
0,0,1,0,70,0,1,2,1,1,1,1,1,1,1,1,0,150.60635375976562,2926.842041015625,103,0
0,0,0,0,69,1,2,1,1,2,1,1,2,2,0,1,1,1532.89453125,6345.5439453125,3,0
0,0,1,1,30,0,0,0,0,0,0,0,0,0,0,0,1,213.59376525878906,667.7904663085938,100,0
0,0,0,0,41,0,1,0,2,2,0,0,2,0,1,1,2,295.234619140625,675.3499755859375,100,0
0,0,0,0,73,1,2,2,2,1,1,1,1,1,2,0,1,54.49681854248047,2501.6376953125,1,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,740.1423950195312,6085.662109375,2,1
1,0,0,0,33,1,0,1,0,0,0,0,0,0,0,1,3,1036.6568603515625,3562.691650390625,2,0
0,0,0,0,25,0,1,0,0,0,0,0,1,0,0,1,1,225.77603149414062,1796.79541015625,100,0
1,0,1,0,29,1,2,0,2,0,0,2,0,2,0,1,0,918.0042724609375,5316.75732421875,2,0
0,0,0,0,12,0,1,0,1,0,0,0,0,0,0,1,2,184.90658569335938,5591.9033203125,100,0
0,0,0,0,48,0,1,0,1,0,2,2,0,0,2,1,0,295.125,1911.3953857421875,103,0
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,876.2019653320312,3657.177490234375,102,1
1,0,1,1,56,0,1,0,2,0,0,2,0,2,2,0,0,303.08740234375,2942.1748046875,103,0
0,1,0,0,18,1,0,1,1,1,1,0,0,0,0,0,1,1111.982421875,4304.68310546875,102,0
1,1,1,0,50,1,2,1,0,0,1,0,2,0,0,0,1,1336.94921875,3331.07568359375,102,0
0,1,1,0,22,1,2,1,0,0,2,0,2,0,0,1,2,1022.6040649414062,649.931640625,102,0
0,0,0,0,50,0,1,0,1,1,1,0,2,1,1,0,0,401.1728820800781,2678.779541015625,103,0
0,0,0,0,13,1,0,0,1,0,0,2,2,0,1,0,0,810.6982421875,2529.884521484375,3,0
1,0,1,0,28,1,2,1,0,1,1,0,0,0,0,0,2,1009.85205078125,3134.193603515625,2,0
0,1,1,0,64,1,2,1,2,2,2,1,2,2,2,0,1,1619.64794921875,6181.14306640625,101,0
0,0,1,1,38,0,1,0,2,1,2,2,2,0,2,0,0,340.6261291503906,3737.021484375,1,0
0,0,0,1,68,1,2,1,0,2,2,1,2,2,2,1,1,1414.4354248046875,4427.71923828125,3,0
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,142.70660400390625,6005.26513671875,100,0
0,0,1,1,38,0,1,0,1,0,0,2,1,1,2,1,0,402.2899169921875,3614.59130859375,103,0
0,0,1,0,43,1,0,2,1,1,1,1,1,1,0,0,2,1200.4766845703125,3543.370849609375,1,0
0,1,1,0,69,1,2,1,2,2,1,2,2,2,0,0,0,1405.5169677734375,5406.81787109375,101,0
0,1,1,0,70,1,1,1,1,2,1,1,2,2,0,0,1,1514.3712158203125,4966.06298828125,101,0
0,0,0,1,70,1,2,0,1,2,2,2,2,2,2,1,1,1285.6622314453125,3525.140380859375,3,0
0,0,0,0,48,1,0,2,1,1,1,1,1,1,2,0,3,13.671076774597168,624.1532592773438,1,0
0,0,1,0,17,1,2,1,0,0,0,0,0,0,0,0,2,952.6610107421875,432.6421813964844,2,1
0,0,0,0,28,0,1,0,1,0,0,0,0,0,0,0,2,268.4819641113281,2854.530029296875,100,0
1,0,0,0,31,0,1,0,0,0,0,0,0,0,0,0,2,133.66217041015625,6418.54052734375,100,0
0,1,0,0,41,1,2,1,1,2,0,0,0,0,0,0,2,924.5074462890625,2463.465087890625,101,0
0,0,0,0,12,0,1,0,0,0,0,0,0,0,1,0,2,163.03582763671875,6274.12939453125,100,0
0,1,1,0,67,1,0,1,1,2,2,2,0,1,1,1,1,1413.719970703125,5614.38525390625,101,0
0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,2,153.09214782714844,715.0065307617188,100,0
0,1,0,0,28,1,2,1,0,0,0,2,2,0,0,1,1,1271.8323974609375,3621.766357421875,102,0
1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,838.0426635742188,692.1436157226562,102,0
1,1,0,0,40,1,2,1,1,1,1,1,2,2,0,0,1,1360.804931640625,4427.7353515625,101,0
0,0,0,0,39,1,0,1,0,0,1,0,0,0,0,0,2,871.5494995117188,664.79638671875,2,0
0,0,0,0,29,0,1,0,1,0,0,0,0,0,0,1,1,238.073486328125,2115.517822265625,100,0
1,1,0,0,61,1,2,1,1,2,1,0,2,2,0,1,1,1504.9527587890625,4000.63720703125,101,0
0,0,0,0,23,0,1,0,1,1,0,0,0,0,0,1,2,108.07245635986328,4521.09814453125,100,0
0,0,1,1,39,0,1,0,1,0,0,0,0,0,2,0,0,231.3140869140625,3032.092041015625,100,0
0,1,1,0,63,1,2,1,1,2,1,1,2,2,0,1,2,1458.2554931640625,5667.60009765625,101,0
0,0,0,0,44,0,1,0,1,0,0,0,0,0,1,0,2,225.79559326171875,2689.326416015625,103,0
0,0,1,1,40,1,0,1,1,2,1,1,2,2,0,0,2,1305.1920166015625,6088.79638671875,3,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,59.65669250488281,3749.255615234375,1,0
0,0,1,1,70,1,0,0,2,2,0,2,2,2,1,0,0,848.3455810546875,4486.544921875,3,0
0,0,0,0,40,1,0,1,2,2,2,2,2,2,2,0,0,1520.6033935546875,2993.94580078125,3,0
1,1,1,0,73,1,2,1,2,2,2,1,2,2,0,1,2,1568.6339111328125,6146.154296875,101,0
1,0,0,0,18,1,0,0,2,2,0,0,0,0,0,0,2,597.8585815429688,3664.7333984375,2,0
1,1,0,0,30,0,1,0,0,0,0,2,2,0,0,1,2,749.53271484375,6449.046875,102,0
0,0,1,1,72,1,0,0,2,2,0,2,2,2,2,0,0,893.7637939453125,4167.9267578125,3,0
0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,0,32.751686096191406,658.54833984375,1,0
0,0,1,0,28,1,0,1,0,1,0,0,2,2,0,0,2,1197.9906005859375,4050.282470703125,3,0
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,985.1203002929688,2764.05419921875,2,1
0,1,1,0,31,1,2,1,0,0,0,0,2,0,0,1,2,1374.926513671875,1770.234130859375,102,0
0,0,0,0,36,1,0,2,1,1,1,1,1,1,1,0,3,97.78018951416016,2410.953857421875,1,0
0,0,1,1,30,0,1,0,0,1,2,2,2,0,1,0,2,250.9978485107422,1114.6314697265625,100,0
0,0,0,0,16,0,0,0,1,0,0,2,0,0,0,0,2,318.7146911621094,2788.528076171875,100,0
0,0,0,0,45,0,1,0,0,0,0,2,0,0,0,0,1,594.5035400390625,3662.289306640625,102,0
0,1,0,0,61,1,2,1,0,2,2,2,2,2,0,0,2,1432.2598876953125,4196.35302734375,101,0
1,1,1,0,16,1,2,1,1,2,1,0,2,2,0,1,1,1352.0126953125,1173.464111328125,101,0
0,1,1,0,31,1,2,1,0,0,0,0,2,2,0,1,2,1366.49755859375,5923.0419921875,102,0
0,1,0,0,52,1,1,1,1,2,2,0,1,0,0,0,2,1337.1781005859375,5396.5732421875,101,0
0,0,1,0,41,0,1,0,2,0,0,2,0,0,1,1,2,236.62367248535156,2985.47705078125,103,0
0,0,1,0,20,0,1,0,1,1,1,0,0,0,1,1,0,240.44882202148438,2144.554443359375,100,0
1,0,1,1,21,1,0,1,2,2,0,0,0,0,0,1,2,1035.93310546875,6099.3984375,2,0
0,0,0,0,12,0,1,0,0,0,0,2,0,2,0,1,2,345.42803955078125,2316.98388671875,100,1
0,0,1,1,28,1,0,2,1,1,1,1,1,1,1,1,3,23.135883331298828,2961.88134765625,1,0
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,781.3972778320312,6157.35302734375,3,0
1,0,0,0,11,1,2,1,0,0,0,0,0,0,0,0,2,762.4760131835938,887.8739013671875,2,1
0,0,1,1,20,0,1,0,1,0,0,0,0,0,0,0,2,112.648681640625,3199.80029296875,100,0
0,0,1,0,64,0,1,0,1,0,2,2,1,0,1,0,0,340.66802978515625,3074.068115234375,103,0
0,0,0,0,62,0,1,0,1,1,0,0,0,0,1,0,0,297.2158203125,2541.988525390625,103,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,393.47418212890625,473.9895935058594,2,0
0,0,1,1,69,1,0,0,2,0,0,2,0,2,1,0,1,540.7471313476562,2474.42529296875,3,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,1,20.774892807006836,791.6307373046875,1,0
0,1,1,0,24,1,2,1,0,0,0,0,2,0,0,1,2,980.8582763671875,5682.78759765625,102,0
0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,150.7147979736328,6033.60107421875,100,1
0,0,0,0,46,0,1,0,1,0,0,0,0,0,0,0,1,110.5558090209961,2247.151123046875,100,0
1,1,0,0,30,1,0,0,1,0,0,2,2,0,0,0,2,964.1261596679688,3908.37060546875,101,0
0,0,0,0,12,0,1,0,1,0,0,2,0,0,0,0,2,160.918701171875,2154.986328125,100,0
0,0,0,0,12,0,1,0,0,0,0,2,2,2,0,1,2,227.00088500976562,2234.674072265625,100,1
0,0,1,1,10,0,1,0,0,0,0,2,2,0,1,0,2,318.459228515625,3566.66748046875,103,0
1,0,1,1,40,1,0,1,1,2,2,2,2,2,0,0,0,1265.6141357421875,3416.630126953125,3,0
1,1,0,0,21,1,1,1,1,0,1,0,0,0,0,1,1,1105.0064697265625,3191.71826171875,102,0
1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,3,21.86481475830078,6138.783203125,1,0
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,22.45479965209961,4487.24462890625,1,0
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,2,28.844520568847656,3974.8984375,1,0
0,0,1,1,65,1,2,1,2,0,2,1,2,2,2,0,0,1571.0791015625,6096.30029296875,3,0
1,0,0,0,4,0,1,0,2,0,0,0,0,0,0,1,3,134.365966796875,1431.904052734375,100,1
0,1,0,0,43,1,0,1,1,1,1,1,0,0,0,0,2,1216.1693115234375,1999.3680419921875,1,0
0,0,0,1,37,0,1,0,2,0,0,2,0,0,2,0,0,224.6051483154297,2164.888916015625,103,0
0,0,1,1,67,0,1,0,1,0,0,2,2,1,1,0,0,359.8550109863281,4359.6474609375,103,0
0,0,0,0,25,1,0,2,1,1,1,1,1,1,0,1,1,12.150851249694824,6358.2265625,1,0
0,1,0,0,10,1,0,1,1,0,2,0,2,0,0,0,1,1252.006103515625,945.3803100585938,101,0
0,0,0,0,14,1,0,1,2,1,0,2,0,0,0,1,2,795.8088989257812,3641.726318359375,2,1
0,0,0,0,52,0,1,0,0,0,0,0,1,0,1,0,2,308.14703369140625,2204.656982421875,100,0
0,1,0,0,23,1,0,1,1,0,2,0,2,2,1,1,1,1261.1328125,3073.364013671875,101,0
1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,37.90422058105469,637.112548828125,1,0
0,1,0,0,38,1,0,1,0,1,0,1,2,1,0,0,2,1314.5771484375,5097.7783203125,101,0
0,0,1,1,36,1,0,1,1,1,1,1,1,1,0,0,2,1235.01416015625,4762.01318359375,101,0
0,1,0,0,3,1,0,1,0,0,0,0,1,0,0,1,2,976.9804077148438,637.5690307617188,2,1
0,1,0,0,37,1,1,1,1,2,1,0,0,0,0,1,2,1060.6610107421875,5939.232421875,102,0
0,0,1,1,16,0,1,0,2,0,2,2,2,0,0,1,1,289.3799743652344,3278.008056640625,3,0
1,0,0,0,73,1,0,2,1,1,1,1,1,1,1,0,3,46.72163009643555,795.78466796875,1,0
1,0,0,0,15,0,1,0,1,0,0,2,2,0,0,0,2,323.8136291503906,2321.683349609375,103,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,450.0516052246094,1342.0682373046875,102,1
1,0,0,0,25,1,2,1,0,0,0,0,0,0,0,1,2,883.131591796875,4114.2841796875,102,1
0,0,1,1,46,0,1,0,1,0,1,2,2,2,1,0,0,738.4996337890625,4249.35009765625,103,0
0,0,1,1,67,1,2,1,1,2,1,0,2,2,0,0,1,1375.3724365234375,4179.54833984375,3,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,237.80149841308594,639.7962646484375,102,0
0,0,0,0,67,0,0,0,1,1,0,2,0,2,1,1,0,271.5748291015625,3051.8427734375,1,0
0,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,1,35.11252975463867,1095.960693359375,1,0
1,0,0,0,16,1,0,0,2,0,0,0,0,0,0,0,3,406.0006408691406,3266.131103515625,2,0
1,0,0,0,54,1,1,1,1,2,0,1,2,2,0,1,1,1515.8536376953125,6162.849609375,101,0
0,0,0,0,3,1,0,1,0,0,0,2,0,0,0,1,2,855.1128540039062,2687.09375,2,0
0,0,1,1,31,1,2,1,0,0,0,0,0,0,0,1,2,851.1834106445312,406.8154296875,2,0
0,0,0,0,48,0,1,0,2,2,0,2,0,0,1,0,0,332.2992248535156,2859.509033203125,103,0
0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,2,1045.7310791015625,6243.52734375,2,1
0,0,0,0,77,1,2,2,1,2,1,1,1,1,2,1,0,137.7091827392578,4585.95556640625,101,0
0,1,0,0,21,1,0,1,0,0,0,0,0,0,0,0,2,844.0302124023438,3844.260498046875,102,1
0,0,1,1,14,1,0,0,0,0,0,2,0,0,0,0,2,358.58441162109375,6013.11376953125,2,0
0,0,1,0,68,1,0,0,0,2,0,2,0,0,1,0,0,828.0892944335938,3972.770751953125,3,0
0,0,1,1,71,1,0,0,2,2,2,2,2,2,2,1,1,951.8983764648438,4602.03662109375,3,0
0,0,1,0,27,0,1,0,1,0,0,2,2,0,1,0,2,258.78826904296875,2725.5517578125,103,0
0,1,0,0,50,1,2,1,1,1,1,1,1,1,0,1,2,1336.084228515625,3728.280029296875,101,0
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,39.75226593017578,1455.243408203125,1,1
0,0,1,1,24,1,0,0,2,2,2,2,2,0,2,1,2,1058.1904296875,4765.83544921875,3,0
1,0,0,1,71,1,0,2,1,1,1,1,1,1,2,0,3,41.88163757324219,6309.5185546875,1,0
0,1,0,0,19,1,1,1,1,0,0,0,0,0,0,0,1,874.44921875,1071.8739013671875,102,0
0,0,1,1,68,0,2,0,2,0,2,2,0,0,2,1,1,357.7838134765625,2627.878662109375,1,0
0,0,0,0,15,1,0,0,0,0,2,2,0,0,0,0,3,784.50341796875,246.18093872070312,2,0
0,1,1,0,60,1,0,1,2,2,2,2,2,2,0,1,1,1425.310791015625,4099.24169921875,101,0
1,1,1,0,74,1,2,1,2,2,2,2,2,2,2,1,2,1588.7060546875,6088.830078125,101,0
0,0,1,0,23,1,0,0,2,0,2,0,0,0,1,0,0,336.13232421875,637.5511474609375,3,0
1,0,0,0,4,1,2,1,0,2,0,0,0,0,0,1,0,1052.748779296875,2752.415283203125,2,0
0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,2,161.7017059326172,2300.853759765625,100,0
0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,868.2550659179688,1709.5797119140625,102,0
0,1,0,0,31,1,0,0,0,0,0,2,0,0,0,1,1,375.656982421875,3992.91455078125,2,0
0,0,0,1,74,0,1,0,1,2,2,2,2,2,2,1,0,393.9267883300781,3101.001220703125,103,0
0,0,1,0,35,1,2,1,0,0,0,2,2,2,0,1,1,1531.182861328125,6562.0693359375,3,0
0,0,0,0,37,0,1,0,0,1,0,0,0,0,0,0,1,201.62448120117188,785.6049194335938,100,0
0,0,1,1,71,1,1,0,2,0,2,2,2,0,2,0,0,624.7736206054688,3760.225341796875,3,0
0,0,1,1,64,1,2,1,2,2,2,0,2,0,2,0,1,1432.6544189453125,4661.42578125,3,0
1,0,0,1,40,1,0,1,0,2,0,0,0,0,0,0,3,981.9160766601562,3835.349365234375,2,0
1,0,0,0,38,1,0,1,0,0,2,0,2,2,0,1,1,1245.1959228515625,3615.5380859375,3,0
1,1,1,0,66,1,2,1,0,2,2,1,2,2,0,1,2,1474.5440673828125,6059.38818359375,101,0
0,1,1,1,61,1,2,0,0,1,1,1,1,0,1,0,2,845.3497924804688,2976.268310546875,3,0
0,1,1,1,67,1,2,1,0,2,2,2,2,2,2,1,1,1498.059326171875,6022.97265625,101,0
0,1,0,0,76,1,2,1,2,2,2,2,2,2,2,0,1,1559.6905517578125,6662.62646484375,101,0
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,814.5219116210938,5709.24267578125,2,1
0,0,1,1,57,0,1,0,1,0,2,0,0,0,1,1,1,247.95584106445312,2248.122802734375,103,0
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,33.0691032409668,1036.9385986328125,1,0
0,0,0,0,72,1,2,1,2,2,1,1,2,2,1,1,3,1445.13818359375,3059.037841796875,3,0
0,0,0,0,12,0,1,0,2,0,0,2,0,0,0,0,2,183.82449340820312,2538.57958984375,100,0
0,0,1,1,43,0,1,0,2,0,2,2,2,1,1,1,2,454.6458435058594,2799.0283203125,103,0
1,1,1,0,34,1,2,1,1,2,1,1,2,0,0,0,2,1357.047607421875,4504.7080078125,101,0
0,0,0,0,34,0,1,0,0,0,2,2,2,2,0,1,2,318.19512939453125,2483.0537109375,100,1
0,1,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,818.0264282226562,4637.24365234375,102,0
0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,2,976.8796997070312,3610.179931640625,2,0
0,0,1,1,73,1,2,1,2,2,2,2,2,2,2,0,1,1376.96826171875,5363.84521484375,3,0
1,0,0,0,39,1,0,1,2,2,0,2,0,0,0,0,1,1121.2950439453125,2925.6796875,3,0
0,1,0,0,69,1,0,0,1,0,2,0,0,0,1,0,0,462.11346435546875,847.114013671875,101,0
0,0,0,0,13,1,0,1,2,0,0,0,0,0,0,1,0,788.4261474609375,5449.25634765625,2,0
0,0,0,0,42,0,1,0,1,0,0,0,0,0,1,0,0,314.63116455078125,3320.18505859375,103,0
0,0,1,1,70,1,0,0,2,2,2,2,2,2,2,1,2,975.3150634765625,4992.37353515625,3,0
1,0,0,1,56,1,0,2,1,1,1,1,1,1,2,0,3,45.51649475097656,1014.3861083984375,1,0
0,1,1,1,67,1,2,1,2,2,2,2,2,2,1,0,1,1469.6767578125,5520.392578125,3,0
0,0,1,0,13,1,0,0,1,0,1,0,0,0,0,0,1,429.2499694824219,3951.0322265625,3,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,796.8673095703125,3646.59228515625,102,0
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,3,429.5724792480469,298.5358581542969,2,0
1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,2,872.634521484375,5089.142578125,2,0
0,0,0,0,35,1,0,2,1,1,1,1,1,1,0,0,3,26.42034339904785,3903.87890625,1,0
0,0,0,0,65,0,1,0,2,0,0,2,0,0,0,1,0,278.4013366699219,2116.472412109375,103,0
0,0,1,0,66,1,2,1,1,2,2,2,2,2,1,1,2,1512.4361572265625,4483.58251953125,3,0
0,1,0,0,29,1,0,1,1,1,0,0,2,2,1,0,2,1304.9263916015625,3818.073974609375,101,0
1,0,1,1,71,1,0,0,2,2,2,2,0,2,2,1,0,808.6509399414062,5147.5830078125,3,0
0,0,0,0,70,1,0,2,1,1,1,1,1,1,0,0,3,38.084659576416016,822.6762084960938,1,0
0,0,1,1,16,0,1,0,2,2,0,0,0,0,0,1,1,239.30665588378906,3235.947021484375,103,0
1,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,40.31025695800781,3094.35986328125,1,0
0,0,0,0,68,1,2,1,2,2,2,0,2,2,0,0,0,1474.2537841796875,4109.32958984375,3,0
0,0,1,1,45,0,1,0,1,0,0,0,0,0,1,1,0,275.8250732421875,3772.98486328125,103,0
0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,116.30667114257812,1881.463134765625,102,1
0,1,0,0,11,1,0,1,2,0,1,0,0,2,0,1,1,1285.0660400390625,5624.01416015625,3,0
0,0,1,1,27,0,1,0,0,0,0,0,2,0,0,1,1,283.174560546875,1763.2203369140625,100,0
0,1,0,0,35,1,2,1,1,2,1,1,2,1,0,0,2,1408.24658203125,1615.0321044921875,101,0
0,0,0,1,22,1,0,1,2,2,0,0,0,0,0,1,1,1171.3211669921875,3801.27197265625,2,0
0,0,1,1,9,0,1,0,0,0,0,0,0,0,0,0,3,168.49606323242188,915.7535400390625,100,0
0,0,0,0,36,1,0,2,1,1,1,1,1,1,0,0,1,35.35564041137695,1130.822021484375,1,0
0,0,1,0,22,0,1,0,0,0,0,0,0,0,0,0,1,133.32676696777344,3300.1396484375,100,0
1,0,0,0,6,1,0,0,2,1,0,0,0,0,0,0,3,565.6161499023438,120.41130828857422,1,0
1,0,0,0,44,1,0,1,2,2,0,2,2,2,1,0,2,1328.2677001953125,2868.152587890625,3,0
0,0,1,1,66,1,2,1,0,2,0,1,2,2,0,1,2,1467.75439453125,6173.9775390625,3,0
0,0,0,0,49,1,2,1,1,2,0,0,2,2,0,1,2,1525.79052734375,5848.998046875,3,0
0,0,1,0,59,0,1,0,1,0,0,2,2,0,2,0,0,345.4465026855469,3917.757080078125,103,0
0,0,1,1,70,1,0,0,1,0,2,2,0,2,1,1,0,884.9603881835938,4295.037109375,101,0
0,0,1,0,37,0,1,0,1,0,0,2,2,2,1,0,0,347.5011291503906,3976.336181640625,103,0
0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,750.2395629882812,2638.798828125,102,1
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,424.72698974609375,1028.069580078125,102,1
0,0,0,0,67,1,0,1,2,2,0,2,2,2,1,1,1,1512.6190185546875,6754.6064453125,3,0
0,0,1,1,72,0,1,0,1,0,2,2,1,2,2,0,0,390.08917236328125,4701.6357421875,103,0
0,0,0,1,71,1,1,2,1,1,1,2,1,1,2,1,0,643.0277099609375,540.8257446289062,103,0
0,0,0,0,12,1,0,1,2,0,0,0,2,0,0,1,2,945.5137329101562,6161.931640625,2,0
0,0,0,0,24,1,2,0,2,0,1,2,0,0,0,0,3,299.89501953125,2047.84521484375,1,0
0,0,1,0,58,1,0,1,2,2,0,2,0,2,1,0,2,1254.8699951171875,2398.43896484375,3,0
0,1,0,0,26,1,1,1,1,0,0,0,2,0,0,0,1,795.2525634765625,1866.0089111328125,102,0
0,0,1,0,67,1,0,0,2,0,2,2,2,0,1,0,0,750.79248046875,5477.50634765625,3,0
1,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,1266.16552734375,1907.9161376953125,102,1
0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,759.3532104492188,4334.3330078125,102,1
0,0,1,1,13,1,2,0,0,0,1,0,0,0,0,1,2,433.8914794921875,457.7255554199219,2,0
0,0,0,0,69,1,0,0,1,2,2,2,2,2,1,0,1,1121.9498291015625,3987.606201171875,3,0
0,0,1,0,43,0,1,0,2,0,0,2,0,0,0,0,0,248.562255859375,2667.67724609375,103,0
0,1,0,0,44,1,2,1,1,2,1,1,2,2,0,0,1,1538.0853271484375,5819.6572265625,101,0
0,0,0,0,3,0,1,0,1,0,0,2,0,0,0,0,2,152.5110321044922,2830.56982421875,100,0
0,0,0,0,41,1,0,2,1,1,1,1,1,1,0,1,3,46.83499526977539,1403.990478515625,2,0
0,0,0,0,26,0,1,0,2,0,0,0,0,0,0,0,2,237.8726043701172,883.071044921875,100,0
0,1,0,0,34,1,0,0,0,0,2,0,2,0,0,0,0,377.8492431640625,4335.27783203125,102,0
0,0,1,1,43,0,1,0,1,0,1,2,2,1,0,1,1,360.8196105957031,3582.68359375,103,0
0,0,1,0,46,1,0,2,1,1,1,1,1,1,1,0,0,61.54486083984375,725.2764892578125,1,0
1,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,261.2437744140625,883.4425659179688,100,0
0,0,0,0,13,0,1,0,2,0,0,0,0,0,0,0,2,259.1385803222656,2326.358642578125,100,0
0,0,1,0,70,1,0,0,2,0,2,2,0,0,2,0,1,446.9591064453125,3874.472900390625,3,0
0,0,0,0,25,1,0,1,2,0,0,2,2,2,1,0,1,1422.68896484375,4745.44775390625,3,0
0,0,0,1,65,0,1,0,1,2,1,2,2,0,2,1,0,372.9281005859375,4007.67236328125,103,0
0,0,1,0,64,1,0,2,1,1,1,1,1,1,0,1,2,77.9773178100586,5628.169921875,1,0
0,0,0,0,12,0,1,0,1,0,0,0,0,0,0,0,2,184.83985900878906,2730.950927734375,100,0
1,0,1,1,13,0,1,0,2,0,0,2,0,0,0,0,2,227.61480712890625,2222.746337890625,100,0
0,0,0,0,51,1,0,1,2,2,2,2,2,2,0,1,2,1395.2088623046875,6153.8779296875,3,0
0,1,0,0,40,1,0,1,0,0,1,0,2,2,1,1,1,1067.7021484375,2695.5634765625,101,0
0,0,1,1,61,1,0,0,2,0,2,2,2,2,2,1,0,899.1220703125,4294.41748046875,3,0
0,0,1,1,50,0,1,0,1,1,0,2,2,0,1,0,1,439.29248046875,3419.857421875,103,0
0,0,0,1,72,1,0,2,1,1,1,1,1,1,2,0,2,43.48966598510742,875.7113647460938,1,0
0,0,0,0,23,0,1,0,1,0,0,2,0,0,1,0,1,91.5346450805664,3080.2978515625,103,0
0,0,0,0,24,1,0,1,1,0,2,0,2,2,0,1,2,1337.49072265625,5788.271484375,2,1
