AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,cluster,OUTCOME
1,1,0,0,0,1,479.7644348144531,1,1,0,0,0,21,0,0,0,1,101,0
3,0,0,3,0,2,8750.0830078125,1,0,1,1,2,8,0,2,0,3,3,0
2,0,0,2,2,2,8456.158203125,1,0,0,1,0,9,0,2,0,4,3,0
1,0,0,1,2,0,8985.890625,1,1,1,1,0,13,0,2,0,1,1,0
2,0,0,2,0,0,7839.220703125,1,0,1,1,0,8,0,2,1,3,100,0
0,1,0,0,0,1,9266.4921875,1,0,0,0,0,10,1,0,0,0,103,1
2,1,0,1,0,2,8881.822265625,1,1,1,1,0,6,0,2,0,2,100,0
0,0,0,0,0,2,8736.404296875,0,1,0,0,0,12,0,0,0,0,2,1
2,1,0,1,0,0,5546.52490234375,0,1,1,1,0,8,0,2,0,4,100,0
3,0,0,3,0,2,9106.783203125,1,1,1,1,0,11,0,2,0,1,1,0
3,0,0,2,0,2,6973.14599609375,1,0,1,1,0,7,0,2,0,5,3,0
2,1,0,1,0,0,7726.30810546875,0,0,0,0,0,21,0,3,0,1,101,0
0,0,0,0,0,1,9145.4189453125,1,1,0,0,0,13,0,0,0,1,2,0
2,1,0,1,1,1,7202.4326171875,0,0,0,1,0,16,1,2,0,1,103,0
1,1,0,0,0,3,1886.3262939453125,1,1,0,1,2,8,0,0,0,0,2,1
1,0,0,0,0,0,3614.2529296875,0,0,0,0,0,21,0,0,0,0,101,0
0,0,0,0,0,1,2025.634521484375,0,1,0,0,0,21,0,0,0,0,101,1
3,1,0,2,0,2,5039.22705078125,0,0,1,1,0,6,0,2,0,7,100,0
2,1,0,1,0,1,1533.0235595703125,1,1,0,1,2,21,0,1,0,7,101,0
2,0,0,1,0,0,7437.64892578125,1,1,0,1,0,11,0,2,0,2,1,0
2,0,0,0,2,2,8356.87890625,1,1,1,1,1,8,0,0,0,0,1,0
2,1,0,2,0,2,8353.8525390625,1,0,1,1,2,6,0,2,1,0,100,0
0,0,0,0,0,3,3482.787841796875,1,1,0,0,0,12,0,0,0,0,2,0
0,1,0,0,0,0,785.5684204101562,0,1,0,0,0,12,0,0,0,0,2,1
3,1,0,1,0,1,1272.9036865234375,1,1,1,1,0,8,0,3,1,1,100,0
1,0,0,1,1,0,2745.012451171875,0,0,1,0,2,21,0,1,0,0,101,0
1,0,0,1,0,3,2092.86181640625,0,1,0,1,2,7,0,2,0,0,2,1
0,1,0,0,0,1,4548.0244140625,1,1,0,0,0,12,0,0,0,0,2,1
0,0,0,0,1,1,3317.230224609375,1,0,0,0,0,12,1,0,0,0,103,0
2,0,0,1,1,2,7083.01123046875,1,0,0,0,1,10,1,2,0,0,103,0
0,0,0,0,0,0,8647.2216796875,0,0,0,0,0,21,0,0,0,0,101,1
1,1,0,0,0,0,6688.78857421875,1,1,0,0,0,10,1,0,0,1,103,0
0,0,0,0,1,2,9280.0302734375,1,0,0,1,0,10,1,0,0,0,103,0
3,0,0,1,2,2,9132.916015625,1,0,0,1,0,8,0,2,0,3,3,0
1,0,0,1,1,1,724.6911010742188,0,0,0,0,1,8,0,0,0,0,1,0
0,0,0,0,0,0,8114.1455078125,0,1,0,0,0,12,0,0,0,0,2,1
1,0,0,1,1,2,3106.934326171875,1,0,1,1,1,8,0,2,0,1,1,0
2,1,0,2,0,2,6704.44873046875,0,1,0,1,0,12,0,2,0,5,1,0
1,0,0,0,1,1,4744.9775390625,1,1,0,1,0,21,0,0,0,0,101,0
3,0,0,2,0,2,8372.6044921875,1,1,1,1,0,7,0,3,0,3,3,0
1,0,0,1,0,2,7763.65673828125,1,1,0,0,2,13,0,2,1,0,100,0
1,1,0,0,0,1,1180.0047607421875,0,1,0,0,2,11,1,0,0,0,103,1
1,0,0,1,0,1,1092.201416015625,0,1,0,0,0,12,0,2,0,1,2,1
1,0,0,1,0,0,7663.7587890625,1,1,1,0,2,21,0,3,0,0,101,0
2,1,0,1,0,2,8924.92578125,1,0,0,0,0,12,0,1,0,3,2,0
2,1,0,1,0,2,6398.45556640625,1,0,0,0,0,15,1,2,0,7,103,0
3,1,0,3,2,2,7188.38134765625,1,1,1,1,0,8,0,2,0,3,3,0
1,1,0,1,0,0,9088.9833984375,0,1,0,0,2,13,0,2,2,1,2,1
0,0,0,0,1,2,1647.347900390625,0,0,1,0,0,9,1,2,0,0,103,0
0,0,0,0,0,1,502.4402770996094,1,1,0,0,0,16,0,0,0,0,2,1
0,1,0,0,0,1,3432.748779296875,1,1,0,1,0,8,0,0,0,0,2,1
0,0,0,0,0,2,7794.5908203125,1,1,0,0,0,10,1,0,0,0,103,1
1,0,0,1,0,1,2353.270751953125,0,1,1,1,0,8,0,3,1,1,101,0
1,1,0,0,2,2,8775.9453125,1,0,0,0,2,5,0,1,0,0,100,1
2,1,0,2,0,2,6985.65087890625,0,1,1,0,0,12,0,2,2,5,100,0
1,1,0,1,0,1,321.4281921386719,0,0,1,1,0,8,0,0,0,1,100,0
2,1,0,2,2,2,7504.5400390625,1,1,1,1,1,8,0,4,1,1,100,0
2,1,0,2,0,1,5476.10302734375,0,0,0,1,0,8,0,2,0,2,3,0
2,1,0,1,0,2,7632.16943359375,1,0,0,1,0,11,0,3,0,3,3,0
2,0,0,2,0,2,2326.5615234375,0,0,1,1,0,14,0,1,1,3,100,0
1,1,0,1,0,0,5697.892578125,1,0,0,1,0,11,0,2,0,1,101,0
0,0,0,0,1,2,1685.975830078125,1,0,0,0,0,17,1,0,0,1,103,0
1,1,0,0,1,1,9070.44921875,1,0,0,0,0,16,1,0,0,6,103,0
0,1,0,0,1,2,508.4697570800781,0,1,0,1,2,8,0,0,0,0,2,1
3,0,0,3,2,2,8428.9736328125,1,1,1,1,0,8,0,9,0,6,100,0
2,0,0,2,0,1,2957.3134765625,0,0,1,1,1,21,0,2,0,2,101,0
3,0,0,3,2,2,7569.01171875,1,0,1,0,0,11,1,2,0,3,103,0
3,1,0,3,2,2,6413.74365234375,1,1,1,1,1,6,0,4,1,1,100,0
2,1,0,3,0,2,6809.94580078125,1,1,1,1,1,8,0,3,0,2,3,0
2,0,0,0,0,2,7947.5390625,0,1,0,1,0,7,0,0,0,0,2,1
2,0,0,2,0,2,8971.8583984375,0,0,0,1,0,5,0,2,0,3,3,0
3,0,0,1,2,2,7894.99755859375,1,0,1,1,2,7,0,2,0,0,1,0
2,1,0,0,0,2,5254.95458984375,1,1,0,1,2,6,0,0,0,0,1,0
2,1,0,1,0,0,6123.00341796875,0,1,1,1,0,6,0,1,0,3,3,0
1,0,0,0,2,0,7076.33056640625,1,1,0,0,0,11,0,0,0,0,2,1
2,0,0,0,0,2,1617.88818359375,0,0,1,1,0,8,1,5,0,3,103,0
2,1,0,2,0,2,5201.67724609375,1,1,1,1,0,11,0,2,0,4,3,0
1,0,0,1,2,2,6735.8662109375,1,0,1,1,2,8,0,1,0,1,1,0
2,1,0,1,0,1,4901.38134765625,0,1,1,1,0,8,0,1,1,5,100,1
1,1,0,0,2,2,6786.5703125,1,1,1,1,0,9,0,0,0,0,1,0
2,1,0,2,1,2,8120.13427734375,1,0,1,0,0,11,0,2,0,5,100,0
2,0,0,1,0,0,9276.2109375,1,1,1,1,0,5,0,1,0,1,1,0
1,1,0,1,2,1,4587.31494140625,1,1,0,1,0,12,0,2,0,1,1,0
0,1,0,0,0,1,9322.642578125,1,1,0,0,3,14,0,0,0,0,2,1
0,0,0,0,0,1,4367.892578125,1,1,0,0,0,14,0,0,0,0,2,1
1,1,0,1,0,0,8716.4892578125,1,1,1,1,0,10,0,0,0,2,1,0
2,0,0,2,2,2,6499.115234375,0,0,1,1,2,6,0,2,0,3,100,0
2,0,0,1,0,0,2853.25,0,0,1,1,0,8,0,1,1,3,100,0
2,1,0,2,0,0,7672.587890625,0,0,1,1,0,8,1,2,0,1,103,0
0,1,0,0,0,3,649.3021850585938,0,1,0,1,2,5,0,0,0,0,2,1
1,1,0,1,0,1,4156.0546875,1,1,0,1,0,8,0,1,0,3,1,0
2,0,0,2,0,2,6978.732421875,0,0,1,1,0,21,0,3,0,2,101,0
2,0,0,1,1,2,8845.4599609375,1,0,1,1,1,8,0,2,0,0,1,0
2,0,0,0,0,0,7126.71240234375,0,1,1,1,1,21,0,0,0,0,101,1
1,0,0,1,0,2,8662.3056640625,0,1,0,0,0,13,0,1,1,0,101,0
0,0,0,0,0,2,8144.69970703125,1,0,0,0,1,8,1,2,0,0,103,0
2,1,0,2,0,2,7256.0244140625,1,0,1,1,0,9,0,2,2,5,100,0
3,1,0,1,2,2,7637.74462890625,1,0,0,1,0,12,0,2,0,2,3,0
1,1,0,0,0,1,9329.390625,0,1,0,0,0,12,0,0,0,1,2,1
0,0,0,0,0,1,791.0844116210938,1,1,0,0,0,16,1,0,0,0,103,0
2,0,0,1,1,2,8909.1806640625,0,0,1,1,1,6,0,2,1,0,1,0
2,0,0,2,1,0,6713.09228515625,1,1,0,0,0,17,1,2,0,1,103,0
1,1,0,1,0,1,3336.415771484375,0,1,0,1,0,13,0,2,0,2,1,0
1,0,0,1,2,0,8762.0107421875,1,1,0,0,0,15,0,2,0,0,101,0
2,1,0,2,2,2,7381.9091796875,1,0,1,1,1,8,0,2,0,2,3,0
2,0,0,1,0,0,8248.55859375,1,1,1,1,2,21,0,1,0,0,101,0
1,0,0,1,0,0,6243.06298828125,1,1,0,1,0,12,0,3,0,2,1,0
1,0,0,0,0,0,6511.048828125,0,1,1,1,2,5,0,0,0,0,2,1
2,0,0,1,0,2,7858.96484375,1,0,1,1,1,5,1,2,0,1,103,0
1,0,0,1,0,1,8258.955078125,1,0,0,0,0,16,1,2,0,1,103,0
1,0,0,1,0,1,9196.4619140625,0,1,0,0,0,21,0,0,0,1,101,0
2,1,0,0,0,2,8236.3232421875,1,1,1,1,2,7,0,0,0,0,2,1
1,1,0,1,0,0,9191.080078125,0,1,0,0,0,13,1,1,0,1,103,1
2,0,0,0,0,2,9002.5185546875,1,1,1,1,2,8,0,0,0,0,1,0
0,0,0,0,0,1,3887.362060546875,1,1,0,0,1,12,0,0,0,0,2,1
2,0,0,1,2,2,6508.72265625,1,1,0,0,0,13,0,2,0,1,1,0
2,0,0,1,2,2,7159.54638671875,1,0,1,1,2,21,0,2,0,0,101,0
2,0,0,1,0,1,7812.38330078125,0,1,1,1,0,8,0,2,0,2,1,0
2,1,0,1,0,0,5260.75341796875,1,1,0,1,0,9,0,2,0,6,101,0
2,1,0,1,0,2,9255.30859375,1,1,0,1,0,12,0,0,0,2,1,0
2,1,0,2,0,1,2441.17041015625,1,1,0,1,0,8,0,2,0,2,3,0
3,1,0,3,0,0,7943.89990234375,0,0,1,1,0,8,0,1,0,2,3,0
3,0,0,1,2,2,8967.8857421875,0,1,1,1,0,8,0,3,0,1,1,0
2,0,0,2,2,2,7861.71533203125,1,1,1,1,2,5,0,3,0,0,1,0
3,0,0,3,2,0,6853.10107421875,1,1,0,1,0,8,0,2,0,3,3,0
1,0,0,0,0,1,9189.33203125,0,0,1,1,2,21,0,0,0,0,101,0
2,1,0,1,1,2,7360.41748046875,1,0,1,1,0,8,1,3,0,1,103,0
2,0,0,0,0,0,8265.4541015625,1,1,0,1,1,6,0,0,0,0,101,0
3,1,0,1,0,0,7804.61279296875,1,1,1,1,0,8,0,2,2,4,100,0
2,0,1,2,0,2,7526.0244140625,0,0,0,1,0,10,0,3,0,0,102,0
1,0,0,1,0,1,9435.669921875,0,1,0,0,2,21,0,2,0,1,101,0
0,0,0,0,0,0,3490.662353515625,1,1,0,0,2,16,0,0,0,0,2,1
3,1,0,3,0,2,7648.7421875,1,0,1,1,0,5,0,2,1,4,100,0
0,0,0,0,0,1,2848.9345703125,0,1,1,1,0,8,0,0,0,0,2,1
3,1,0,3,2,2,8634.431640625,1,0,0,1,0,12,0,4,0,2,3,0
2,1,0,2,2,0,7870.7275390625,1,0,1,1,2,8,0,3,1,1,100,0
0,1,0,0,0,0,6588.80810546875,1,1,0,0,0,8,0,0,0,0,2,1
1,1,0,1,0,1,1657.7427978515625,1,1,0,0,0,13,0,0,1,2,101,0
3,0,0,3,1,2,9047.17578125,0,1,1,1,0,6,0,1,2,3,100,0
3,1,0,3,0,2,8205.53125,1,0,1,1,2,8,0,2,2,7,100,0
1,0,0,1,0,2,2558.04736328125,0,1,0,0,0,9,0,1,2,1,100,0
1,0,0,1,0,0,1866.0125732421875,0,0,0,0,0,15,0,2,0,1,101,0
2,1,0,2,2,2,4054.082763671875,1,1,0,1,2,6,0,2,1,3,100,0
0,1,0,0,1,0,5970.439453125,1,0,1,0,0,8,1,0,0,0,103,1
3,1,0,3,0,2,8222.7734375,1,0,1,1,0,8,1,5,0,3,103,0
0,0,0,0,0,3,4729.212890625,0,1,0,0,0,11,0,0,0,0,2,0
2,1,0,2,0,2,9179.013671875,1,0,1,1,0,11,0,2,1,3,100,0
2,1,0,0,0,0,7866.2021484375,1,1,0,0,0,12,0,0,0,0,1,0
1,1,0,1,0,3,7185.34130859375,1,1,0,1,3,11,0,0,0,1,2,1
3,0,0,1,0,2,7668.287109375,0,1,1,1,2,7,0,2,0,0,1,1
2,0,0,0,0,0,6720.306640625,1,1,0,1,0,9,0,0,0,3,101,1
2,0,0,1,0,0,7265.19677734375,1,0,1,0,2,11,0,2,0,1,1,0
3,1,0,3,0,2,8356.01171875,1,1,1,1,0,7,0,1,1,3,100,0
2,1,0,2,0,0,1525.29736328125,1,0,1,1,0,8,0,3,1,1,100,0
2,0,0,1,0,2,3271.449462890625,1,0,1,1,1,6,0,2,0,0,1,0
3,0,0,3,2,2,8608.017578125,1,1,1,1,0,6,0,4,0,4,3,0
2,1,0,1,0,2,7412.44775390625,1,1,0,0,0,12,0,1,0,2,2,0
3,1,0,3,2,2,6325.29296875,1,1,1,1,2,7,0,2,1,5,100,0
3,0,0,3,2,2,8369.8134765625,1,1,1,1,0,11,0,2,0,4,3,0
1,0,0,1,2,0,6904.38232421875,1,0,0,0,0,12,0,3,0,1,101,0
2,0,0,2,0,2,2860.570068359375,0,1,1,1,0,6,0,2,0,3,3,0
3,0,0,3,0,2,7121.0908203125,1,1,1,1,0,8,0,1,0,4,100,0
2,0,0,1,0,2,4385.19775390625,1,1,1,1,0,6,0,1,0,3,1,0
0,0,0,0,1,1,689.3221435546875,0,1,0,0,1,21,0,0,0,0,101,1
2,1,0,2,2,2,9258.732421875,1,1,1,0,0,12,0,1,0,6,3,0
0,1,0,0,0,1,269.9034118652344,0,1,0,0,0,12,0,0,0,0,2,1
0,1,0,0,0,1,775.7462768554688,1,1,0,0,2,8,0,0,0,0,2,1
3,0,0,0,0,2,7375.6416015625,0,1,1,1,1,8,0,0,0,0,1,1
1,0,1,0,1,1,1285.931640625,0,1,0,1,2,8,0,0,0,0,102,0
1,0,0,1,0,1,354.6993408203125,0,1,0,0,2,21,0,3,0,1,101,0
2,0,0,2,0,2,7413.6474609375,1,1,1,1,0,11,0,1,0,1,3,0
3,1,0,2,0,2,7699.6318359375,1,0,1,1,0,11,0,2,0,2,1,0
0,0,0,0,0,1,1852.382080078125,1,1,0,0,1,8,0,0,0,0,2,0
0,0,0,0,1,1,9187.4658203125,0,0,0,0,0,21,0,0,0,0,101,0
3,1,0,3,0,2,4741.5654296875,1,1,0,1,0,8,0,3,0,5,100,0
2,1,0,2,0,1,8528.9560546875,1,0,0,1,0,11,1,2,0,3,103,0
3,0,0,0,2,2,8319.259765625,1,0,1,1,1,9,0,2,0,0,1,0
1,0,0,1,0,0,6021.32763671875,1,1,1,0,0,21,0,1,0,1,101,0
0,0,0,0,0,1,35.644073486328125,0,1,0,0,1,12,0,0,0,0,2,1
0,0,0,0,0,1,3621.778076171875,1,1,0,0,2,13,0,0,0,0,101,1
0,1,0,0,0,0,7254.51171875,1,1,0,0,0,12,0,0,0,0,2,1
2,0,0,1,0,0,8315.4658203125,1,0,1,1,1,8,0,0,0,0,1,0
1,1,0,1,0,0,657.8650512695312,0,1,1,0,0,8,0,2,0,1,100,0
1,0,0,0,0,0,1107.9046630859375,0,0,1,1,0,5,0,0,0,0,1,0
1,0,0,1,1,0,6685.72314453125,1,1,0,0,0,16,1,2,0,1,103,0
0,0,0,0,1,1,9285.4521484375,1,1,0,0,0,16,0,0,0,0,2,0
2,0,0,2,0,2,8668.7138671875,0,1,1,1,1,5,0,1,0,1,1,0
2,0,0,2,0,2,7653.93408203125,1,1,1,1,0,8,0,2,0,0,1,0
2,1,0,2,0,1,2926.211181640625,0,0,1,1,2,6,0,3,0,3,100,0
3,0,0,1,2,2,9203.3662109375,1,0,0,0,0,11,0,2,0,3,1,0
2,0,0,0,0,2,9259.533203125,0,1,1,1,2,21,0,0,0,0,101,1
1,0,0,1,2,2,8549.4716796875,0,1,1,1,0,8,0,2,0,0,1,0
1,1,0,1,0,1,4159.17919921875,1,1,0,1,0,11,0,1,1,3,100,0
3,0,0,1,0,2,8994.6298828125,1,0,1,1,0,12,0,2,0,2,1,0
3,0,0,3,0,2,6149.375,1,1,1,1,0,11,0,2,0,4,3,0
2,1,0,1,1,2,7991.16845703125,1,0,1,1,0,8,0,2,0,3,3,0
0,0,0,0,0,2,9326.576171875,0,0,0,0,2,12,0,0,0,0,2,1
2,0,0,0,1,2,9116.9619140625,1,0,1,1,1,8,0,0,0,0,1,0
2,1,0,0,0,2,6932.10546875,1,0,0,0,0,16,1,3,0,1,103,0
0,0,0,0,0,2,9115.6318359375,1,0,1,1,2,5,0,0,0,0,2,1
1,0,0,1,0,2,7247.76953125,0,1,0,0,0,15,0,2,0,2,101,0
2,0,0,1,0,2,8056.20068359375,1,0,1,1,0,8,0,2,0,1,1,0
2,0,0,1,0,2,8169.77099609375,1,0,1,1,2,5,0,1,0,0,1,0
3,0,0,0,2,2,8287.14453125,1,0,1,1,0,11,0,0,0,0,1,0
0,1,0,0,0,1,3375.817138671875,0,1,0,1,1,8,0,0,0,0,2,0
0,0,0,0,0,0,9298.806640625,1,0,0,1,0,11,0,0,0,0,1,0
2,0,0,1,2,0,8210.72265625,1,0,1,1,1,10,0,3,1,1,100,0
1,0,0,1,0,1,4934.96533203125,1,1,1,1,0,8,0,4,0,1,1,0
2,0,0,1,0,2,9188.681640625,1,0,0,0,0,10,1,2,0,1,103,0
3,0,0,3,2,2,8684.30078125,1,1,1,1,0,11,0,0,0,0,1,0
0,0,0,0,1,1,712.7625732421875,1,1,0,0,0,11,0,0,0,0,2,1
1,0,0,1,0,0,4636.02197265625,1,1,0,1,0,8,0,0,0,0,1,0
3,1,0,3,0,1,8495.1142578125,1,0,1,1,2,8,0,2,0,1,3,0
2,0,0,2,0,0,7152.689453125,0,1,1,1,0,12,0,2,0,2,1,0
0,1,0,0,0,1,907.2774658203125,1,0,0,0,0,16,1,0,0,0,103,1
3,1,0,2,0,2,7846.48681640625,1,0,1,1,0,8,0,4,0,4,100,0
0,1,0,0,0,1,1521.62158203125,0,1,0,0,0,16,1,0,0,0,103,1
2,1,0,2,2,2,8017.89697265625,1,1,1,0,0,12,0,2,2,1,100,0
0,0,0,0,0,1,8875.9609375,0,1,0,0,0,16,0,0,0,0,2,1
1,0,0,1,0,0,7463.44677734375,1,1,0,0,0,21,0,0,0,5,101,0
2,1,0,2,0,2,7929.28564453125,1,1,1,1,1,8,0,6,0,3,3,0
2,1,0,2,0,2,6946.7490234375,1,1,1,1,0,8,0,2,2,4,100,0
3,0,0,3,2,2,8771.05078125,0,1,1,1,1,8,0,2,0,3,3,0
1,1,0,1,0,0,3186.852294921875,0,0,0,1,0,11,0,2,0,2,1,0
1,1,0,1,2,1,8550.1669921875,1,1,1,0,2,8,0,1,0,1,3,0
2,1,0,2,0,2,6036.26123046875,1,0,1,1,1,8,0,4,0,6,3,0
0,0,0,0,0,0,9051.38671875,0,0,0,0,0,21,0,0,0,1,101,0
1,0,0,0,1,1,9085.2978515625,1,0,0,0,0,17,1,2,0,0,103,0
2,1,0,0,0,1,4651.76318359375,1,0,0,0,0,12,0,0,0,2,1,0
0,1,0,0,0,1,637.4115600585938,0,1,0,0,0,16,1,0,0,0,103,1
1,1,0,1,0,0,4273.8525390625,1,1,0,1,0,14,0,1,0,1,1,0
0,1,0,0,0,1,2276.075927734375,1,1,0,0,0,12,0,0,0,0,2,1
3,0,0,3,2,2,7972.90234375,1,1,1,1,0,8,0,4,0,4,3,0
0,0,0,0,0,1,473.4705505371094,0,1,0,0,1,12,0,0,0,0,2,1
1,0,0,1,0,2,6130.87060546875,1,0,1,1,0,8,0,1,1,1,101,0
3,0,0,0,1,2,6380.14111328125,0,0,1,1,0,21,0,0,0,0,101,0
1,0,0,1,0,1,1069.8665771484375,0,1,0,0,2,13,0,0,0,1,101,1
1,0,0,0,0,0,6328.02490234375,1,1,0,1,2,21,0,0,0,0,101,0
0,1,0,0,0,1,2550.273193359375,1,1,0,0,2,21,0,0,0,0,101,0
3,1,0,1,0,2,7418.1064453125,1,1,1,1,0,14,0,1,1,3,100,0
3,1,0,3,0,1,1324.381103515625,1,0,1,1,0,8,0,9,2,1,100,0
0,1,0,0,0,0,5535.17578125,1,1,0,1,3,6,0,0,0,0,2,1
1,1,0,1,0,0,8512.6064453125,1,0,1,0,0,10,0,1,0,1,101,0
0,0,0,1,0,1,1240.496337890625,1,1,0,0,0,12,1,0,0,2,103,0
0,1,0,0,0,1,3591.058837890625,1,1,0,1,0,12,0,0,0,0,2,1
1,1,0,1,2,0,5812.8046875,0,0,1,0,2,10,0,3,0,1,1,0
2,1,0,2,0,2,3846.17578125,0,1,1,1,0,7,0,2,1,3,100,0
3,1,0,2,0,2,8639.5087890625,1,0,1,1,0,6,1,2,0,1,103,0
3,1,0,0,0,2,7755.40966796875,1,1,1,1,0,21,0,0,0,0,101,0
1,1,0,1,0,1,801.2463989257812,0,1,1,1,2,8,0,1,0,1,2,1
0,0,1,0,0,1,348.924072265625,0,1,0,0,0,12,0,0,0,1,102,0
1,1,0,1,0,2,9194.3857421875,1,1,0,0,0,12,0,2,2,3,100,0
2,1,0,2,2,2,3918.31201171875,1,1,0,1,1,8,0,2,0,3,3,0
1,0,0,0,0,1,9131.591796875,0,1,0,0,0,21,0,0,0,0,101,0
3,0,0,1,0,2,8644.3369140625,1,0,1,1,0,15,0,0,0,2,1,0
2,0,0,0,0,2,6501.083984375,0,1,0,0,1,21,0,0,0,0,101,0
2,1,0,1,0,0,6698.64208984375,1,0,1,1,0,8,1,1,0,1,103,0
3,1,0,2,0,2,9187.466796875,1,0,1,1,2,8,1,9,0,2,103,0
3,1,0,3,2,2,5005.14453125,1,1,1,1,0,12,0,6,2,7,100,0
2,1,0,2,0,2,7522.20654296875,1,0,1,1,0,11,0,4,0,9,3,0
1,1,0,1,0,3,9169.4833984375,0,1,0,0,2,8,1,3,1,0,103,0
1,0,0,0,1,1,9119.8427734375,0,1,1,1,1,21,0,0,0,0,101,0
1,0,0,1,0,1,4498.630859375,0,1,0,0,0,11,0,2,0,2,2,0
3,1,0,3,2,2,4877.17919921875,0,0,1,1,0,7,0,4,0,3,3,0
2,1,0,2,0,0,7810.14794921875,1,1,1,1,0,8,0,5,0,3,3,0
2,1,0,2,0,1,5615.43896484375,0,0,1,1,0,8,0,5,0,2,3,0
2,0,0,2,2,2,3852.809814453125,1,1,0,1,1,8,0,4,1,1,100,0
2,0,0,1,2,2,4259.60595703125,1,1,0,1,0,12,0,2,1,1,100,0
0,0,0,0,2,0,5029.50244140625,1,1,0,1,3,21,0,0,0,0,101,0
1,1,0,1,0,0,5498.2353515625,0,1,1,1,1,8,0,5,0,1,1,0
3,0,0,1,2,2,7553.66015625,0,0,0,0,0,9,0,1,1,0,100,0
1,0,0,1,0,1,819.029296875,1,1,1,1,2,21,0,1,0,1,101,0
2,0,0,0,0,0,6451.93359375,0,0,1,0,0,8,0,0,0,1,101,0
2,1,0,2,2,2,9009.619140625,1,0,1,1,0,7,0,2,0,3,100,0
2,1,0,1,0,0,3688.31005859375,0,0,1,1,0,8,0,1,0,1,1,0
2,0,0,2,0,2,8470.490234375,0,1,1,1,0,7,0,2,0,2,100,0
3,0,0,0,0,2,9410.796875,1,1,0,1,0,11,0,0,0,0,1,0
2,0,0,0,0,1,8949.4326171875,1,1,0,0,0,13,0,0,1,1,101,0
2,0,0,0,0,0,8873.787109375,1,1,0,0,0,21,0,0,0,0,101,0
3,1,0,3,2,2,9160.20703125,1,1,1,1,0,7,0,1,0,6,100,0
2,1,0,1,2,2,7944.6435546875,1,1,1,1,0,8,0,2,0,2,1,0
1,1,0,1,2,0,7475.4873046875,1,1,1,0,3,12,0,2,0,0,2,0
2,1,0,2,0,1,9204.3779296875,0,0,0,0,0,5,0,2,0,3,3,0
2,1,0,2,0,2,8158.017578125,0,0,0,0,1,8,1,2,0,1,103,0
1,1,0,1,1,1,3411.86767578125,1,1,0,1,2,8,0,3,1,0,101,0
1,1,0,1,2,2,5948.6259765625,0,1,0,0,0,13,0,1,0,1,2,1
2,0,0,0,0,0,8668.3544921875,0,1,0,1,1,21,0,0,0,0,101,0
2,0,0,1,0,0,9198.7060546875,1,1,0,1,2,11,0,1,0,1,1,0
1,1,0,0,0,0,3397.367919921875,0,1,0,0,2,5,0,1,0,0,2,1
1,0,0,1,0,0,6425.45361328125,0,1,1,0,0,12,0,1,0,0,1,0
3,1,0,1,0,2,6377.3955078125,1,0,1,1,0,8,0,3,2,1,3,0
0,1,0,0,1,2,9175.462890625,1,1,0,0,2,17,1,0,0,0,103,1
0,0,0,0,1,1,450.0796813964844,0,1,0,0,1,14,0,0,0,0,2,1
0,0,1,0,0,1,4708.2666015625,0,1,0,0,0,10,0,0,0,0,102,0
0,0,0,0,1,2,9261.0400390625,0,0,0,0,0,17,1,0,0,0,103,0
3,0,0,3,0,2,9053.568359375,1,1,1,1,0,7,0,1,0,6,100,0
3,0,0,2,2,2,7075.20166015625,1,0,1,1,2,7,0,2,0,1,3,0
1,0,0,2,0,0,5914.83251953125,1,0,1,1,0,8,0,1,0,1,1,0
2,0,0,1,0,1,505.5303039550781,0,0,0,1,0,21,0,1,0,3,101,0
3,1,0,3,0,2,6043.34814453125,1,1,1,1,0,8,0,1,1,3,100,0
1,0,0,0,0,0,8743.140625,1,0,1,0,2,12,0,0,0,0,2,1
2,0,0,2,0,2,2562.026123046875,0,0,0,1,1,8,0,2,0,2,3,0
1,0,0,1,0,2,6898.37255859375,0,1,0,1,2,7,0,3,0,1,1,1
2,0,0,0,0,0,8049.5732421875,1,1,1,1,0,8,0,0,0,0,1,0
2,1,0,2,0,2,8513.705078125,1,1,1,1,0,6,0,5,1,5,100,0
1,1,0,1,0,3,1300.408447265625,1,0,0,1,2,8,0,1,0,1,1,0
3,1,0,3,2,2,8533.51953125,1,0,1,1,0,8,1,2,0,2,103,0
1,1,0,0,0,0,9206.083984375,0,1,0,1,0,10,0,0,0,0,2,1
3,1,0,0,2,1,4892.47900390625,0,1,1,1,2,8,0,0,0,0,101,1
0,0,0,0,1,1,9100.1533203125,1,1,0,0,1,16,1,0,0,0,103,1
1,1,0,1,0,1,1650.7562255859375,0,0,0,1,0,8,0,1,1,1,100,0
3,1,0,3,0,2,5072.43994140625,1,1,1,1,0,8,0,9,2,3,100,0
1,0,1,0,0,3,4644.82763671875,0,1,0,0,0,12,0,0,0,0,102,0
1,1,0,1,0,1,9151.8076171875,0,1,0,0,0,16,0,0,0,0,2,1
1,0,0,1,0,0,9038.5712890625,1,1,0,1,0,11,0,2,0,1,1,0
3,1,0,1,2,2,5658.9580078125,1,0,1,0,0,12,0,2,2,3,100,0
